"hour","nof_measurements","nof_zero","zero_proportion","mean","sd","min","max","quantile_25","quantile_75"
"00",1320,1003,75.9848484848485,13.6719696969697,71.2951715627137,0,1042,0,0
"01",1320,1039,78.7121212121212,9.26742424242424,57.698115034865,0,1182,0,0
"02",1320,994,75.3030303030303,14.6666666666667,70.8073196966115,0,835,0,0
"03",1320,1006,76.2121212121212,15.275,78.8831881519114,0,919,0,0
"04",1320,1002,75.9090909090909,10.3931818181818,59.009122401868,0,759,0,0
"05",1320,986,74.6969696969697,12.4287878787879,70.3223020156037,0,1111,0,3
"06",1320,541,40.9848484848485,198.858333333333,329.733023749477,0,2356,0,353
"07",1320,313,23.7121212121212,445.520454545455,536.123193332378,0,4379,3,759
"08",1320,269,20.3787878787879,302.636363636364,385.369668291669,0,2586,3,454
"09",1380,343,24.8550724637681,280.265942028986,384.0227771897,0,2214,3,439
"10",1380,376,27.2463768115942,321.305072463768,424.015114050277,0,2430,0,568
"11",1380,339,24.5652173913043,362.945652173913,463.996415526458,0,2839,3,626
"12",1351,367,27.1650629163583,350.868985936343,461.200931394221,0,2929,0,606
"13",1320,332,25.1515151515152,348.962878787879,444.761790372305,0,3214,0,587
"14",1320,382,28.9393939393939,348.884848484848,497.407776584717,0,4379,0,587
"15",1320,316,23.9393939393939,505.425,561.067785859958,0,3214,3,862
"16",1320,349,26.4393939393939,360.848484848485,405.145299797079,0,2016,0,606
"17",1320,387,29.3181818181818,447.865909090909,687.64290637755,0,7182,0,667
"18",1320,345,26.1363636363636,405.488636363636,649.395238480847,0,8000,0,646
"19",1320,370,28.030303030303,322.409090909091,438.403676987477,0,4379,0,568
"20",1320,447,33.8636363636364,214.577272727273,359.386074236262,0,2752,0,361
"21",1320,611,46.2878787878788,147.449242424242,306.27111008519,0,2507,0,143
"22",1320,993,75.2272727272727,39.7901515151515,166.000696199499,0,2214,0,0
"23",1320,1018,77.1212121212121,23.8257575757576,112.090582359577,0,1725,0,0
