"hour","nof_measurements","nof_zero","zero_proportion","mean","sd","min","max","quantile_25","quantile_75"
"00",1020,278,27.2549019607843,246.682352941176,335.218445735739,0,2507,0,349
"01",1020,607,59.5098039215686,161.9,337.483435860017,0,2507,0,148
"02",1020,769,75.3921568627451,41.7549019607843,157.227789363945,0,2284,0,0
"03",1020,902,88.4313725490196,8.03823529411765,38.9907201765459,0,568,0,0
"04",1020,943,92.4509803921569,5.47156862745098,27.1459938269714,0,361,0,0
"05",1020,912,89.4117647058824,11.3049019607843,60.4460373417003,0,809,0,0
"06",1020,885,86.7647058823529,18.8980392156863,96.2687775093192,0,1300,0,0
"07",1020,823,80.6862745098039,65.9382352941176,225.435008790221,0,2080,0,0
"08",1020,585,57.3529411764706,140.992156862745,288.585814384967,0,1672,0,139
"09",1080,508,47.037037037037,235.146296296296,373.115837331822,0,2214,0,295
"10",1080,344,31.8518518518519,288.912962962963,425.665858828402,0,4379,0,386
"11",1034,214,20.6963249516441,453.655705996132,539.456782302577,0,3022,21.5,759
"12",1020,200,19.6078431372549,410.078431372549,463.125834405836,0,3022,40.75,606
"13",1020,185,18.1372549019608,525.625490196078,551.547953653041,0,3116,61,835
"14",1020,208,20.3921568627451,383.760784313725,416.255139487228,0,2080,37.25,626
"15",1020,198,19.4117647058824,397.843137254902,467.048474600921,0,3526,40,606
"16",1020,196,19.2156862745098,383.33137254902,391.214660631364,0,1954,63.25,587
"17",1020,238,23.3333333333333,391.119607843137,430.355278529767,0,3637,8,626
"18",1020,204,20,318.282352941176,353.579984416724,0,2146,39.5,469
"19",1020,235,23.0392156862745,264.701960784314,301.063785175075,0,1620,11.25,414.5
"20",1020,230,22.5490196078431,302.411764705882,357.05297553637,0,2586,16.5,425
"21",1020,271,26.5686274509804,232.31862745098,331.150991011603,0,4517,0,340.75
"22",1020,275,26.9607843137255,220.478431372549,319.94411086627,0,3637,0,286
"23",1020,260,25.4901960784314,283.014705882353,394.081395152462,0,3526,0,386
