"date","hour","nof_measurements","nof_zero","zero_proportion","mean","sd","min","max","quantile_25","quantile_75"
"2004-02-24","09",60,51,85,27.8833333333333,98.6406062888887,0,606,0,0
"2004-02-24","10",60,16,26.6666666666667,161.15,234.828305471993,0,1341,0,213.75
"2004-02-24","11",60,14,23.3333333333333,419.183333333333,536.223280450574,0,2430,6.75,636.25
"2004-02-24","12",60,18,30,217.583333333333,333.135656781451,0,1521,0,314
"2004-02-24","13",60,3,5,350.683333333333,409.728744153142,0,2146,82,457.75
"2004-02-24","14",60,3,5,232.916666666667,243.376132951437,0,1300,71.5,319.75
"2004-02-24","15",60,6,10,456.466666666667,459.128299585449,0,1954,50,651.25
"2004-02-24","16",60,54,90,7.98333333333333,31.5269546587757,0,219,0,0
"2004-02-24","17",60,6,10,601.566666666667,717.857649990385,0,3752,17.25,1084.75
"2004-02-24","18",60,0,0,528.05,373.460883300959,94,1620,272.5,672.5
"2004-02-24","19",60,1,1.66666666666667,455.433333333333,264.542481075886,0,1260,298.75,572.75
"2004-02-24","20",60,0,0,252.783333333333,170.235837576816,11,689,133,373
"2004-02-24","21",60,6,10,344.65,234.204736234296,0,759,148,533
"2004-02-24","22",60,2,3.33333333333333,588.016666666667,476.533972384087,0,2284,284.5,789.5
"2004-02-24","23",60,59,98.3333333333333,0.816666666666667,6.32587279880545,0,49,0,0
"2004-02-25","00",60,56,93.3333333333333,11.3666666666667,57.5490849201031,0,425,0,0
"2004-02-25","01",60,54,90,7.03333333333333,35.9877411645173,0,227,0,0
"2004-02-25","02",60,58,96.6666666666667,2.75,15.6005486648409,0,107,0,0
"2004-02-25","03",60,57,95,4.83333333333333,25.9883720195396,0,160,0,0
"2004-02-25","04",60,56,93.3333333333333,6.45,26.3222693627806,0,143,0,0
"2004-02-25","05",60,37,61.6666666666667,98.6333333333333,195.728363019761,0,1076,0,103.25
"2004-02-25","06",60,0,0,906.766666666667,585.166740446083,73,2668,496.25,1164.75
"2004-02-25","07",60,1,1.66666666666667,373.3,456.44196170683,0,1474,54.25,443.75
"2004-02-25","08",60,0,0,580.35,406.867022169177,9,1894,335.5,689
"2004-02-25","09",60,0,0,474.333333333333,399.140672991563,70,1384,208.25,626
"2004-02-25","10",60,5,8.33333333333333,497.066666666667,516.883420179538,0,1836,128.75,707
"2004-02-25","11",60,10,16.6666666666667,208.85,273.284220646267,0,1260,33,277
"2004-02-25","12",60,1,1.66666666666667,320.033333333333,257.669080027581,0,978,90.25,550
"2004-02-25","13",60,0,0,528.15,412.18388298165,26,2080,240.25,662.5
"2004-02-25","14",60,1,1.66666666666667,656.966666666667,447.284043778905,0,1954,290,919
"2004-02-25","15",60,9,15,134.35,218.997393762063,0,919,8.75,134.5
"2004-02-25","16",60,1,1.66666666666667,856.433333333333,468.532196555412,0,2284,573.5,1119.75
"2004-02-25","17",60,0,0,959.816666666667,490.069884039958,242,2839,641,1191.75
"2004-02-25","18",60,1,1.66666666666667,549.866666666667,434.157374679621,0,2146,248,740.25
"2004-02-25","19",60,0,0,924.183333333333,608.830401133709,41,2356,425,1310.25
"2004-02-25","20",60,2,3.33333333333333,456.55,300.180591124969,0,1076,238.25,694.75
"2004-02-25","21",60,14,23.3333333333333,299.016666666667,395.783303647751,0,1428,3,554.5
"2004-02-25","22",60,16,26.6666666666667,358.25,486.053481921625,0,2430,0,559.25
"2004-02-25","23",60,57,95,11.3666666666667,78.4327341440469,0,606,0,0
"2004-02-26","00",60,51,85,12.3166666666667,50.9238353391584,0,338,0,0
"2004-02-26","01",60,59,98.3333333333333,1.01666666666667,7.87506613728841,0,61,0,0
"2004-02-26","02",60,54,90,5.13333333333333,21.7485371934872,0,125,0,0
"2004-02-26","03",60,56,93.3333333333333,3.21666666666667,13.5485212985968,0,85,0,0
"2004-02-26","04",60,55,91.6666666666667,11.6833333333333,60.2830868898711,0,454,0,0
"2004-02-26","05",60,30,50,248.85,417.354291025369,0,1474,0,309.25
"2004-02-26","06",60,0,0,764.2,533.508495953192,9,2507,421.5,1042
"2004-02-26","07",60,4,6.66666666666667,190.766666666667,253.969327299656,0,1111,26.75,279.25
"2004-02-26","08",60,0,0,704.183333333333,450.343239780303,38,1836,338,1018
"2004-02-26","09",60,3,5,258.633333333333,238.344286422093,0,1010,95.5,349
"2004-02-26","10",60,12,20,193.583333333333,263.308177479705,0,1076,26,277
"2004-02-26","11",60,0,0,165.833333333333,179.378131678011,3,1042,54.25,230.75
"2004-02-26","12",60,0,0,319.816666666667,206.13698684281,21,948,190.75,414.5
"2004-02-26","13",60,1,1.66666666666667,623.416666666667,399.337005279139,0,1725,328,815.5
"2004-02-26","14",60,0,0,611.35,396.507585367843,125,1725,322.5,848.75
"2004-02-26","15",60,6,10,206.833333333333,284.55169419047,0,1076,14.25,244.25
"2004-02-26","16",60,9,15,543.433333333333,501.838935829141,0,2016,87.25,978
"2004-02-26","17",60,0,0,644.85,533.9185116838,143,3418,346.25,759
"2004-02-26","18",60,4,6.66666666666667,332.016666666667,289.856860739079,0,1428,134,485
"2004-02-26","19",60,4,6.66666666666667,549.316666666667,343.031672781208,0,1428,314.25,796
"2004-02-26","20",60,1,1.66666666666667,561.683333333333,329.635519913587,0,1260,293.5,759
"2004-02-26","21",60,2,3.33333333333333,528.05,339.072834783525,0,1300,303.5,759
"2004-02-26","22",60,11,18.3333333333333,219.433333333333,459.013952990046,0,2080,9,80.25
"2004-02-26","23",60,46,76.6666666666667,89.2,244.067148304224,0,1182,0,0
"2004-02-27","00",60,56,93.3333333333333,2.9,17.5563982252644,0,134,0,0
"2004-02-27","01",60,52,86.6666666666667,19.4,74.5956785225343,0,469,0,0
"2004-02-27","02",60,52,86.6666666666667,15.7166666666667,71.7323395064837,0,500,0,0
"2004-02-27","03",60,57,95,4.56666666666667,25.8393778239276,0,184,0,0
