"date","hour","nof_measurements","nof_zero","zero_proportion","mean","sd","min","max","quantile_25","quantile_75"
"2004-01-09","09",60,46,76.6666666666667,24.7833333333333,66.2192280096355,0,386,0,0
"2004-01-09","10",60,59,98.3333333333333,2.38333333333333,18.461220616922,0,143,0,0
"2004-01-09","11",60,4,6.66666666666667,279.55,276.415336288697,0,1010,89.5,368
"2004-01-09","12",60,0,0,352.916666666667,261.503689034268,29,1221,184,411
"2004-01-09","13",60,0,0,407.766666666667,386.204054550716,5,2507,133,606
"2004-01-09","14",60,3,5,281.333333333333,298.014142916961,0,1221,58,376.25
"2004-01-09","15",60,1,1.66666666666667,333.916666666667,318.934045127269,0,1474,93.25,492
"2004-01-09","16",60,0,0,239.15,217.392001240593,20,1341,116,286
"2004-01-09","17",60,0,0,455.7,357.023395710625,5,2214,236.25,504.25
"2004-01-09","18",60,2,3.33333333333333,503.1,359.356567176504,0,1341,160.25,765
"2004-01-09","19",60,6,10,134.066666666667,145.141528436337,0,862,45.5,166
"2004-01-09","20",60,4,6.66666666666667,357.016666666667,265.912786242041,0,1384,169,533
"2004-01-09","21",60,1,1.66666666666667,384.583333333333,468.376905004125,0,2080,100,458.5
"2004-01-09","22",60,11,18.3333333333333,127.216666666667,191.155016663127,0,1111,16.5,161.5
"2004-01-09","23",60,12,20,162.366666666667,190.18197945845,0,1010,16.5,252.25
"2004-01-10","00",60,5,8.33333333333333,293.9,446.818231726717,0,1894,23.25,296
"2004-01-10","01",60,0,0,238.183333333333,226.46670662382,18,1010,93.25,272.5
"2004-01-10","02",60,13,21.6666666666667,195.45,341.097899610426,0,2284,13.25,244
"2004-01-10","03",60,19,31.6666666666667,50.8,96.3249795998694,0,568,0,50.5
"2004-01-10","04",60,54,90,5.45,27.0682909117173,0,197,0,0
"2004-01-10","05",60,49,81.6666666666667,5.98333333333333,22.8588088325472,0,154,0,0
"2004-01-10","06",60,54,90,11.6166666666667,45.7365675998889,0,296,0,0
"2004-01-10","07",60,55,91.6666666666667,2.13333333333333,11.6276506606883,0,88,0,0
"2004-01-10","08",60,49,81.6666666666667,19.1333333333333,58.3819877802661,0,306,0,0
"2004-01-10","09",60,48,80,25.6,69.7101018869198,0,349,0,0
"2004-01-10","10",60,13,21.6666666666667,278.65,307.950349564033,0,1300,11.75,246
"2004-01-10","11",60,4,6.66666666666667,376.516666666667,416.687481626978,0,2016,102,412
"2004-01-10","12",60,0,0,468.4,374.447941664725,14,1570,139,740.25
"2004-01-10","13",60,0,0,1074.35,605.102311702012,5,2146,496.25,1485.75
"2004-01-10","14",60,8,13.3333333333333,538.533333333333,541.139678283185,0,2080,72.25,771.5
"2004-01-10","15",60,1,1.66666666666667,281.216666666667,272.305666464546,0,1341,90.25,401.25
"2004-01-10","16",60,1,1.66666666666667,401.783333333333,326.07902191198,0,1384,158.5,591.75
"2004-01-10","17",60,7,11.6666666666667,216.916666666667,218.72095771698,0,890,45.25,340.75
"2004-01-10","18",60,3,5,251.5,280.904380860179,0,1384,62.5,308.75
"2004-01-10","19",60,5,8.33333333333333,326.666666666667,303.465110756291,0,1146,57.25,525.25
"2004-01-10","20",60,0,0,254.283333333333,412.6712111731,9,1836,52,229
"2004-01-10","21",60,1,1.66666666666667,288.416666666667,305.363594983493,0,1672,82.75,395.75
"2004-01-10","22",60,6,10,214.166666666667,247.451290647145,0,1620,78.25,288.5
"2004-01-10","23",60,19,31.6666666666667,82.3333333333333,169.176636871871,0,1221,0,102
"2004-01-11","00",60,8,13.3333333333333,218.033333333333,247.127289418108,0,1076,29.75,296
"2004-01-11","01",60,0,0,376.8,318.017950671267,14,1428,158.5,551.25
"2004-01-11","02",60,3,5,213.7,257.564887332184,0,1570,68.5,261.25
"2004-01-11","03",60,52,86.6666666666667,8.13333333333333,33.1301832102997,0,197,0,0
"2004-01-11","04",60,54,90,1.98333333333333,9.08246898909394,0,64,0,0
"2004-01-11","05",60,57,95,2.36666666666667,13.8502483201953,0,102,0,0
"2004-01-11","06",60,38,63.3333333333333,16.3,35.0420086878785,0,154,0,6.5
"2004-01-11","07",60,53,88.3333333333333,9.45,29.5367768458354,0,139,0,0
"2004-01-11","08",60,53,88.3333333333333,9.25,33.6948545083516,0,154,0,0
"2004-01-11","09",60,49,81.6666666666667,24.1333333333333,72.3739035903409,0,411,0,0
"2004-01-11","10",60,1,1.66666666666667,401.816666666667,374.229807564892,0,1384,129.5,621.25
"2004-01-11","11",60,4,6.66666666666667,272.033333333333,260.90760535307,0,1341,91.75,352
"2004-01-11","12",60,7,11.6666666666667,379.416666666667,401.216763412171,0,1725,56.5,631
"2004-01-11","13",60,0,0,961.05,536.53525718576,286,3116,509,1351.75
"2004-01-11","14",60,1,1.66666666666667,502.45,321.233344882512,0,1221,240.25,740.25
"2004-01-11","15",60,0,0,550.483333333333,645.638574752965,35,3526,188.5,631
"2004-01-11","16",60,0,0,338.15,259.499310929492,41,1474,188.5,382.5
"2004-01-11","17",60,0,0,834.983333333333,487.432654771768,47,1954,322.5,1146
"2004-01-11","18",60,4,6.66666666666667,531.783333333333,478.300880117217,0,1521,114.75,897.25
"2004-01-11","19",60,8,13.3333333333333,275.533333333333,308.658467756053,0,1384,43,377
"2004-01-11","20",60,1,1.66666666666667,265.2,160.519052145516,0,862,140.75,364
"2004-01-11","21",60,3,5,321.266666666667,272.457172294038,0,1146,89.5,533
"2004-01-11","22",60,3,5,206.416666666667,208.058848557991,0,862,61,283
"2004-01-11","23",60,9,15,135.8,175.613674615232,0,919,14,194.75
"2004-01-12","00",60,10,16.6666666666667,245.2,256.907343318262,0,1042,37.75,361
"2004-01-12","01",60,56,93.3333333333333,6.68333333333333,33.3702860146653,0,204,0,0
"2004-01-12","02",60,44,73.3333333333333,24.0333333333333,75.4821713525147,0,517,0,5.25
"2004-01-12","03",60,59,98.3333333333333,3.06666666666667,23.7542978567388,0,184,0,0
"2004-01-12","04",60,53,88.3333333333333,7.93333333333333,29.0317574020779,0,154,0,0
"2004-01-12","05",60,47,78.3333333333333,14.1,40.0113119598166,0,235,0,0
"2004-01-12","06",60,52,86.6666666666667,12.4,44.5623539529782,0,242,0,0
"2004-01-12","07",60,53,88.3333333333333,14.65,56.4698284522251,0,296,0,0
"2004-01-12","08",60,48,80,21.9166666666667,56.9273374699048,0,286,0,0
"2004-01-12","09",60,9,15,275.316666666667,260.237993530607,0,1221,222.75,224.75
"2004-01-12","10",60,0,0,267.8,237.857727024128,5,1010,108.75,322.25
"2004-01-12","11",60,0,0,606.616666666667,409.95804215515,12,1570,219,890
"2004-01-12","12",60,1,1.66666666666667,355.9,404.749292563321,0,2146,86.5,428.5
"2004-01-12","13",60,1,1.66666666666667,331.45,351.434321322477,0,2146,98.5,457.75
"2004-01-12","14",60,4,6.66666666666667,334.566666666667,325.762540462162,0,1474,91.75,489.25
"2004-01-12","15",60,2,3.33333333333333,357.3,453.423747630463,0,1954,88.75,386
"2004-01-12","16",60,1,1.66666666666667,547.566666666667,424.238275175984,0,1780,227,667
"2004-01-12","17",60,6,10,224.433333333333,332.775150161444,0,1570,32,244.25
"2004-01-12","18",60,6,10,359.416666666667,394.027801293374,0,2146,69.25,504.25
"2004-01-12","19",60,0,0,355.316666666667,173.124574689967,64,919,240.25,428.5
