"date","hour","nof_measurements","nof_zero","zero_proportion","mean","sd","min","max","quantile_25","quantile_75"
"2004-02-17","09",60,0,0,7.13333333333333,0.503097748586463,7,9,7,7
"2004-02-17","10",60,0,0,289.7,307.673572343554,4,1423,35.75,519
"2004-02-17","11",60,0,0,282.316666666667,265.829274361092,9,1379,112,366
"2004-02-17","12",60,0,0,302.6,286.931114392949,4,1379,112,427.5
"2004-02-17","13",60,0,0,286.566666666667,235.551309079444,4,1295,112,372
"2004-02-17","14",60,0,0,185.333333333333,149.734869263797,4,709,89.75,268
"2004-02-17","15",60,0,0,161.383333333333,158.737721176454,4,756,59.75,195.5
"2004-02-17","16",60,0,0,473.466666666667,353.48868879689,21,1564,149,665
"2004-02-17","17",60,0,0,262.666666666667,311.191677085049,4,1142,30.25,335.25
"2004-02-17","18",60,0,0,249.5,413.536894015352,4,2072,12.25,244.75
"2004-02-17","19",60,0,0,193.016666666667,193.170206116454,4,756,49,287.75
"2004-02-17","20",60,0,0,310.633333333333,449.066525843074,4,1773,4,479.75
"2004-02-17","21",60,0,0,152.683333333333,162.402355713342,4,887,46,200.75
"2004-02-17","22",60,0,0,309.883333333333,338.780669593759,3,2138,102,387.25
"2004-02-17","23",60,0,0,329.15,420.119427128581,4,2205,33.75,468
"2004-02-18","00",60,1,1.66666666666667,64.4166666666667,108.995458102646,0,549,3,76.75
"2004-02-18","01",60,1,1.66666666666667,21.8,59.5678789566141,0,372,4,4
"2004-02-18","02",60,0,0,15.4333333333333,43.4660852271257,3,268,4,4
"2004-02-18","03",60,0,0,18.8,51.8710264967882,3,277,3,4
"2004-02-18","04",60,0,0,20.7,62.980572737733,3,424,3,4
"2004-02-18","05",60,0,0,10.7,30.6745077177909,3,184,3,4
"2004-02-18","06",60,0,0,18.0666666666667,79.2348721949585,3,605,3,4
"2004-02-18","07",60,0,0,144.35,309.791828682817,3,1614,4,210.25
"2004-02-18","08",60,0,0,589.85,535.907556694281,43,2497,143,937.75
"2004-02-18","09",60,0,0,516.916666666667,483.77005644637,12,2138,170.5,794
"2004-02-18","10",60,0,0,634.983333333333,432.427107276295,6,2347,369,901.5
"2004-02-18","11",60,0,0,594.116666666667,465.19841189473,22,2497,296,806
"2004-02-18","12",60,0,0,238.016666666667,195.00199839625,3,806,76.25,363
"2004-02-18","13",60,0,0,312.883333333333,309.701994086643,3,1178,97.75,414.75
"2004-02-18","14",60,0,0,234.016666666667,247.242795077054,4,1006,80.75,303.75
"2004-02-18","15",60,0,0,264,251.017454994398,3,1106,85,363
"2004-02-18","16",60,0,0,250.383333333333,306.755027954134,3,1515,57.5,309.25
"2004-02-18","17",60,0,0,277.2,313.119612169892,4,1295,66.5,400.25
"2004-02-18","18",60,0,0,523.25,397.136685047062,4,1886,182.5,670.5
"2004-02-18","19",60,0,0,483.666666666667,372.490093903848,29,1773,234,649.25
"2004-02-18","20",60,0,0,105.216666666667,88.8709007811315,3,424,23.25,163
"2004-02-18","21",60,0,0,238.083333333333,464.823578403192,3,2420,5.5,184
"2004-02-18","22",60,0,0,320.783333333333,381.597271588275,3,2138,72.5,441.75
"2004-02-18","23",60,0,0,108.15,218.177413813403,3,1006,3,87.25
"2004-02-19","00",60,0,0,60.65,149.006179487375,3,833,3,22.75
"2004-02-19","01",60,0,0,29.4833333333333,98.595302199543,3,665,3,4
"2004-02-19","02",60,0,0,14.7,45.4969918916233,3,327,3,4
"2004-02-19","03",60,0,0,19.1833333333333,44.3661543264403,3,205,4,4
"2004-02-19","04",60,0,0,12.85,40.0998013436053,3,277,3,4
"2004-02-19","05",60,0,0,13.3666666666667,35.9915087286567,3,219,3,4
"2004-02-19","06",60,0,0,12.3833333333333,32.1596081362977,3,197,3,4
"2004-02-19","07",60,0,0,360.416666666667,527.328485785572,3,1773,4,733.25
"2004-02-19","08",60,0,0,391.316666666667,435.10063093444,3,2275,77,571
"2004-02-19","09",60,0,0,479.25,423.999745163019,4,2275,178,654.75
"2004-02-19","10",60,0,0,294.483333333333,257.080973306385,4,1106,134.75,354.75
"2004-02-19","11",60,0,0,176.266666666667,224.974790803715,3,945,13,287.75
"2004-02-19","12",60,0,0,367.383333333333,305.169144077797,4,1255,185.5,453
"2004-02-19","13",60,0,0,261.566666666667,263.965416755563,3,1379,75.5,338.25
"2004-02-19","14",60,0,0,312,289.562791410588,3,1073,68.75,519
"2004-02-19","15",60,0,0,259.866666666667,269.052919416102,3,1073,28.25,390.5
"2004-02-19","16",60,0,0,171.183333333333,165.092320517295,3,733,61.25,221
"2004-02-19","17",60,0,0,151.683333333333,283.116283929393,3,1255,4,172
"2004-02-19","18",60,0,0,443.416666666667,366.039466783212,16,1773,146.25,634.25
"2004-02-19","19",60,0,0,413,270.792934840114,34,1379,256.75,507
"2004-02-19","20",60,0,0,393.55,357.302768872658,4,1468,85.25,571
"2004-02-19","21",60,0,0,10.7,27.7025973205598,3,184,3,4
"2004-02-19","22",60,0,0,377.916666666667,337.192611640043,3,1614,108.75,572.75
"2004-02-19","23",60,0,0,408,462.617094659489,3,1564,4,733.25
"2004-02-20","00",60,0,0,206.466666666667,348.903146517365,3,1336,4,252.25
"2004-02-20","01",60,0,0,21.7666666666667,65.3121232722355,4,384,4,4
"2004-02-20","02",60,0,0,11.1666666666667,31.4605842536645,3,178,3,4
"2004-02-20","03",60,0,0,15.7833333333333,64.3407485261398,3,483,3,3
"2004-02-20","04",60,0,0,16.3833333333333,41.1352014977426,3,241,4,4
"2004-02-20","05",60,0,0,10.3833333333333,28.525392593247,4,166,4,4
"2004-02-20","06",60,0,0,8.5,27.2592699207108,3,197,3,3
"2004-02-20","07",60,0,0,373.216666666667,507.088568858209,3,2138,4,572.75
"2004-02-20","08",60,0,0,413.383333333333,411.920392657375,12,1773,141.75,549
"2004-02-20","09",60,0,0,429.666666666667,295.844591971647,43,1665,232,519
"2004-02-20","10",60,0,0,446.533333333333,291.206459852605,10,1039,217.25,649.25
"2004-02-20","11",60,0,0,346.983333333333,348.221899430432,3,1295,75.5,563
"2004-02-20","12",60,0,0,443.433333333333,231.027063251911,41,915,268,629
"2004-02-20","13",60,0,0,434.433333333333,305.532342689573,4,1515,201.25,624
"2004-02-20","14",60,0,0,422.683333333333,287.963538868229,10,1829,232,571
"2004-02-20","15",60,0,0,573.466666666667,596.219885119936,4,3200,187,745
"2004-02-20","16",60,0,0,700.883333333333,584.98506692998,4,2657,135.75,1039
"2004-02-20","17",60,0,0,441.266666666667,548.991582988383,3,1718,4,866
"2004-02-20","18",60,0,0,605.25,626.843548858695,6,2420,140.75,745
"2004-02-20","19",60,0,0,57.5666666666667,104.850073214602,4,624,4,69.5
"2004-02-20","20",60,0,0,156.9,212.259251460351,3,833,10,188.25
"2004-02-20","21",60,0,0,216.5,271.271488252973,3,1295,14.5,238
"2004-02-20","22",60,0,0,88.2,152.506493332168,3,756,4,84.25
"2004-02-20","23",60,0,0,368.683333333333,487.12684081207,3,1886,4,614.75
"2004-02-21","00",60,0,0,18.55,53.1736601673537,3,277,3,4
"2004-02-21","01",60,0,0,21.7333333333333,64.5726149297832,3,316,4,4
"2004-02-21","02",60,0,0,39.6833333333333,101.433369908889,3,644,4,10
"2004-02-21","03",60,0,0,7.26666666666667,17.6134257985658,4,138,4,6
"2004-02-21","04",60,0,0,20.3666666666667,57.6035446963285,3,349,4,4
"2004-02-21","05",60,0,0,10.65,30.3805384850905,3,212,4,4
"2004-02-21","06",60,0,0,21.7666666666667,63.0953990282261,3,372,3,4
"2004-02-21","07",60,0,0,39.3666666666667,112.751859944322,3,531,3,4.75
"2004-02-21","08",60,0,0,11.1,21.001775550443,3,99,4,4
"2004-02-21","09",60,0,0,11.0833333333333,26.742520998936,3,129,3,4
"2004-02-21","10",60,0,0,262.35,406.926588348666,4,1564,4,301
"2004-02-21","11",60,0,0,412.716666666667,347.50301018897,4,1515,106,665
"2004-02-21","12",60,0,0,502.233333333333,568.704128093629,4,1886,4,768.5
"2004-02-21","13",60,0,0,417.266666666667,442.99014285497,31,1946,116,544.75
"2004-02-21","14",60,0,0,256.466666666667,243.154583367103,6,1255,91,327
"2004-02-21","15",60,0,0,311.766666666667,265.899583866852,6,1039,99.25,487
"2004-02-21","16",60,0,0,780.6,487.756267280274,4,1886,340.75,1106
"2004-02-21","17",60,0,0,542.316666666667,439.167065684485,9,1886,140.75,866
"2004-02-21","18",60,0,0,563.05,510.453916477734,9,2205,219.5,762.25
"2004-02-21","19",60,0,0,284.383333333333,136.814125010029,10,806,230,279
"2004-02-21","20",60,0,0,230,0,230,230,230,230
"2004-02-21","21",60,0,0,230,0,230,230,230,230
"2004-02-21","22",60,0,0,230,0,230,230,230,230
"2004-02-21","23",60,0,0,288.633333333333,824.184095089726,3,6128,6,245.5
"2004-02-22","00",60,0,0,265.866666666667,436.423269380194,4,1665,9.75,329.5
"2004-02-22","01",60,0,0,46.9333333333333,69.933592390444,3,327,3,76
"2004-02-22","02",60,0,0,88.8333333333333,114.621435370212,3,586,11.5,111.5
"2004-02-22","03",60,0,0,25.2166666666667,65.6586167597388,3,349,4,6.25
"2004-02-22","04",60,0,0,28.05,100.67945862901,3,687,3,4.5
"2004-02-22","05",60,0,0,10.65,24.3309282148588,3,160,4,4
"2004-02-22","06",60,0,0,23.7166666666667,70.5986727840549,3,453,3,6
"2004-02-22","07",60,0,0,13.2166666666667,46.7728342373954,3,327,4,4
"2004-02-22","08",60,0,0,9.06666666666667,23.6003926042226,3,154,4,4
"2004-02-22","09",60,0,0,17.5666666666667,42.8688843211233,3,205,3,4
"2004-02-22","10",60,0,0,87.6333333333333,204.973166219524,3,1295,4,58.25
"2004-02-22","11",60,0,0,820.416666666667,625.072749438332,4,2347,338.25,1178
"2004-02-22","12",60,0,0,557.3,532.198519733736,19,2420,164.5,894
"2004-02-22","13",60,0,0,696.733333333333,621.805350399392,10,2420,190,945
"2004-02-22","14",60,0,0,534.266666666667,424.311840340459,24,1718,247.75,644
"2004-02-22","15",60,0,0,310.35,354.007460660633,6,2008,67.25,375
"2004-02-22","16",60,0,0,467.45,425.587188581548,4,1614,129,738.75
"2004-02-22","17",60,0,0,387.55,351.471696427793,4,1336,106.75,535.5
"2004-02-22","18",60,0,0,570.083333333333,494.592360542846,15,2347,154.5,866
"2004-02-22","19",60,0,0,893.316666666667,984.390863731917,4,4361,130.75,1434.25
"2004-02-22","20",60,0,0,439.816666666667,524.081876501026,4,2008,86.5,727
"2004-02-22","21",60,0,0,198.283333333333,243.640266332417,4,1515,35.25,287
"2004-02-22","22",60,0,0,267.45,107.805289798203,4,756,287,287
"2004-02-22","23",60,0,0,127,102.924688609797,4,410,28,212
"2004-02-23","00",60,0,0,505.15,519.76865208948,4,1886,46.75,915
"2004-02-23","01",60,0,0,24.85,84.8066245014034,3,483,3,4
"2004-02-23","02",60,0,0,15.35,39.0873966422834,3,197,4,4
"2004-02-23","03",60,0,0,11.05,25.9950614605733,3,178,4,6
"2004-02-23","04",60,0,0,32.0833333333333,100.235872949702,3,687,4,6
"2004-02-23","05",60,0,0,24.3833333333333,62.4350758833924,4,296,4,6
"2004-02-23","06",60,0,0,18.0833333333333,58.3871624114692,4,424,4,4.5
"2004-02-23","07",60,0,0,415.3,528.83566701941,3,2347,24,601.75
"2004-02-23","08",60,0,0,349.016666666667,279.153228785273,4,1217,85,468
"2004-02-23","09",60,0,0,164.733333333333,160.221442804836,4,833,62,235.75
"2004-02-23","10",60,0,0,318.916666666667,277.478922190294,4,1217,125.75,420.75
"2004-02-23","11",60,0,0,184.7,224.516678630009,3,1255,46.25,222.75
"2004-02-23","12",60,0,0,490,328.93825086383,4,1178,241,756
"2004-02-23","13",60,0,0,372.116666666667,240.82837912524,10,975,203,460.5
"2004-02-23","14",60,0,0,378.083333333333,227.771167627204,13,915,203,499
"2004-02-23","15",60,0,0,305.7,418.122895728281,4,1614,47.5,329.5
"2004-02-23","16",60,0,0,263.466666666667,282.697866309279,15,1178,69.5,312
"2004-02-23","17",60,0,0,489.066666666667,590.243841213439,6,2072,32.75,922.5
"2004-02-23","18",60,0,0,431.083333333333,449.509272605351,6,2008,79.25,715
"2004-02-23","19",60,0,0,231.45,304.415885518368,6,1178,24.25,247.75
"2004-02-23","20",60,0,0,152.95,270.582511930671,4,1614,12.75,176.5
"2004-02-23","21",60,0,0,416.1,530.170349981966,4,2828,103,535.5
"2004-02-23","22",60,0,0,410.183333333333,419.515680871615,12,1886,141.75,531
"2004-02-23","23",60,0,0,119.516666666667,257.013123167332,4,1073,4,47.75
"2004-02-24","00",60,0,0,50.9333333333333,162.161445674602,3,1006,4,6
"2004-02-24","01",60,0,0,22.0333333333333,59.0888347784945,4,349,4,6
"2004-02-24","02",60,0,0,10.5166666666667,26.9050380681078,4,184,4,4
"2004-02-24","03",60,0,0,14.2833333333333,42.1112697451409,3,277,4,4
"2004-02-24","04",60,0,0,18.8666666666667,43.1098190343585,3,205,4,6
"2004-02-24","05",60,0,0,23.75,61.4140228562649,3,337,4,6
"2004-02-24","06",60,0,0,20,59.3889791750761,4,337,4,6
"2004-02-24","07",60,0,0,19.05,51.6239416930963,4,306,4,6
"2004-02-24","08",60,0,0,465.75,482.093971604735,4,1718,102.25,649
"2004-02-24","09",60,0,0,472.166666666667,288.061090899822,47,1515,276.25,624
"2004-02-24","10",60,0,0,377.2,320.363130826911,13,1614,160,507
"2004-02-24","11",60,0,0,225.483333333333,175.115118714119,4,781,94.75,311.25
"2004-02-24","12",60,0,0,288.883333333333,224.381945228739,6,1142,116.5,424
"2004-02-24","13",60,0,0,341.783333333333,239.854340803455,4,1006,187,438.75
"2004-02-24","14",60,0,0,650.833333333333,484.700367575354,4,2138,225,952.5
