"date","hour","nof_measurements","nof_zero","zero_proportion","mean","sd","min","max","quantile_25","quantile_75"
"2004-01-09","09",60,7,11.6666666666667,26.3833333333333,99.9237152534697,0,566,3,3
"2004-01-09","10",60,53,88.3333333333333,0.366666666666667,1.02455722833051,0,4,0,0
"2004-01-09","11",60,34,56.6666666666667,1.36666666666667,1.65669332357005,0,7,0,3
"2004-01-09","12",60,56,93.3333333333333,1.51666666666667,10.5869950069336,0,82,0,0
"2004-01-09","13",60,28,46.6666666666667,106.5,269.395902979932,0,1515,0,64.25
"2004-01-09","14",60,3,5,326.133333333333,349.069827731886,0,2205,119.75,427.5
"2004-01-09","15",60,0,0,526.25,457.422129151278,26,1886,176.5,768.5
"2004-01-09","16",60,0,0,814.05,377.501663482697,21,1665,561.75,1106
"2004-01-09","17",60,0,0,822.566666666667,285.493291005305,296,1564,634.25,922.5
"2004-01-09","18",60,3,5,802.616666666667,457.700593855655,0,1886,515,1047.5
"2004-01-09","19",60,1,1.66666666666667,516.783333333333,356.29468339063,0,1718,205,666.25
"2004-01-09","20",60,1,1.66666666666667,653.833333333333,640.133888714092,0,2741,193.75,800.5
"2004-01-09","21",60,53,88.3333333333333,5.48333333333333,17.2130140622537,0,74,0,0
"2004-01-09","22",60,37,61.6666666666667,97.45,276.903545894258,0,1665,0,71.75
"2004-01-09","23",60,15,25,220.483333333333,239.627358421268,0,887,2.25,361
"2004-01-10","00",60,7,11.6666666666667,166.166666666667,222.70525985787,0,975,21,205
"2004-01-10","01",60,3,5,358.033333333333,334.244757912657,0,1379,132.75,468
"2004-01-10","02",60,48,80,14.0833333333333,64.1075081318098,0,483,0,0
"2004-01-10","03",60,43,71.6666666666667,27.8833333333333,84.8883796856184,0,438,0,14.5
"2004-01-10","04",60,50,83.3333333333333,26.1,91.6701345004033,0,586,0,0
"2004-01-10","05",60,57,95,10.6666666666667,52.7763643382941,0,316,0,0
"2004-01-10","06",60,38,63.3333333333333,114.9,283.861132198266,0,1217,0,19.25
"2004-01-10","07",60,40,66.6666666666667,34.2666666666667,93.3952538747429,0,549,0,7.5
"2004-01-10","08",60,55,91.6666666666667,10.35,42.3447613472945,0,277,0,0
"2004-01-10","09",60,25,41.6666666666667,68.8833333333333,95.8846573447718,0,285,0,217
"2004-01-10","10",60,3,5,321.066666666667,191.262076536108,0,806,205,441.75
"2004-01-10","11",60,0,0,597.233333333333,332.554589206434,71,1295,316,866
"2004-01-10","12",60,8,13.3333333333333,260.033333333333,285.536543220171,0,1142,12,455.25
"2004-01-10","13",60,0,0,332.45,170.377489660609,19,781,219.5,456.75
"2004-01-10","14",60,0,0,518.983333333333,189.156601937382,143,1142,372,649.25
"2004-01-10","15",60,0,0,230.883333333333,149.177983978719,53,915,138,285
"2004-01-10","16",60,0,0,333.816666666667,239.518619754372,13,859,138,532.75
"2004-01-10","17",60,2,3.33333333333333,293.966666666667,246.82512622878,0,859,102,468
"2004-01-10","18",60,7,11.6666666666667,263.1,294.066561126697,0,1295,45.25,387.25
"2004-01-10","19",60,17,28.3333333333333,107.866666666667,197.61951686594,0,1073,0,125.5
"2004-01-10","20",60,17,28.3333333333333,141.4,195.771502920962,0,781,0,184.75
"2004-01-10","21",60,0,0,415.966666666667,250.111295000857,21,1039,218,566
"2004-01-10","22",60,33,55,78.2666666666667,201.126477339523,0,975,0,35
"2004-01-10","23",60,12,20,497.716666666667,618.056003487004,0,2741,32.75,751.25
"2004-01-11","00",60,3,5,1017.65,767.894166988469,0,2576,289,1665
"2004-01-11","01",60,0,0,611.766666666667,589.979699928467,3,2072,147.5,887
"2004-01-11","02",60,12,20,284.166666666667,312.499825988652,0,1142,47,503
"2004-01-11","03",60,13,21.6666666666667,282.6,406.28378660025,0,1564,3.75,418.5
"2004-01-11","04",60,5,8.33333333333333,148.033333333333,137.094297210656,0,644,32.75,208.5
"2004-01-11","05",60,56,93.3333333333333,7.23333333333333,40.8906630868664,0,306,0,0
"2004-01-11","06",60,55,91.6666666666667,7.45,25.989844822513,0,138,0,0
"2004-01-11","07",60,56,93.3333333333333,5.78333333333333,32.1754152208292,0,227,0,0
"2004-01-11","08",60,29,48.3333333333333,148.55,300.672716094078,0,1468,0,76.75
"2004-01-11","09",60,52,86.6666666666667,6.91666666666667,22.9851032573581,0,143,0,0
"2004-01-11","10",60,47,78.3333333333333,19.8166666666667,53.8429894612501,0,250,0,0
"2004-01-11","11",60,50,83.3333333333333,9.65,39.1532516994958,0,268,0,0
"2004-01-11","12",60,13,21.6666666666667,274.316666666667,223.873412450563,0,1217,208,413.5
"2004-01-11","13",60,0,0,310.5,314.941560357915,3,1379,91,468
"2004-01-11","14",60,0,0,697.15,507.840420184216,7,2072,331.75,915
"2004-01-11","15",60,0,0,473.233333333333,355.908927918016,68,1718,217.25,629
"2004-01-11","16",60,0,0,159.666666666667,120.221358922793,9,687,74,212
"2004-01-11","17",60,4,6.66666666666667,90.3666666666667,59.7701718780169,0,277,46.25,135
"2004-01-11","18",60,4,6.66666666666667,135.483333333333,126.11919189787,0,468,26.5,212
"2004-01-11","19",60,4,6.66666666666667,117.6,109.526593009512,0,515,28.25,167.5
"2004-01-11","20",60,0,0,363.266666666667,378.792142217404,4,1718,98.5,487
"2004-01-11","21",60,22,36.6666666666667,149.466666666667,226.923601469646,0,1336,0,240.25
"2004-01-11","22",60,47,78.3333333333333,24.7333333333333,95.6368248107757,0,566,0,0
"2004-01-11","23",60,47,78.3333333333333,86.0666666666667,261.610842222492,0,1295,0,0
"2004-01-12","00",60,57,95,1.03333333333333,6.54312076753372,0,50,0,0
