"date","hour","nof_measurements","nof_zero","zero_proportion","mean","sd","min","max","quantile_25","quantile_75"
"2004-02-17","09",60,60,100,0,0,0,0,0,0
"2004-02-17","10",60,58,96.6666666666667,2.8,21.0421691219307,0,163,0,0
"2004-02-17","11",60,60,100,0,0,0,0,0,0
"2004-02-17","12",60,55,91.6666666666667,26.3666666666667,97.4279336734953,0,463,0,0
"2004-02-17","13",60,40,66.6666666666667,40.7166666666667,128.562468053824,0,746,0,14.25
"2004-02-17","14",60,2,3.33333333333333,276.05,244.659045009754,0,990,93,408
"2004-02-17","15",60,3,5,350.516666666667,329.724820637805,0,1234,46.5,544
"2004-02-17","16",60,6,10,191.066666666667,213.392760084538,0,990,51,297.5
"2004-02-17","17",60,13,21.6666666666667,227.766666666667,237.058768846473,0,1196,65.25,288.25
"2004-02-17","18",60,0,0,301.533333333333,193.272396397001,8,873,158,373
"2004-02-17","19",60,12,20,191,282.466857212893,0,1196,4.5,347
"2004-02-17","20",60,18,30,76.0333333333333,112.092269297031,0,561,0,99
"2004-02-17","21",60,3,5,240.35,229.303501418343,0,990,80.25,328.5
"2004-02-17","22",60,1,1.66666666666667,324.6,207.621657209389,0,930,162.75,463
"2004-02-17","23",60,52,86.6666666666667,16.6,69.6614573782935,0,478,0,0
"2004-02-18","00",60,58,96.6666666666667,5.63333333333333,42.088674214985,0,326,0,0
"2004-02-18","01",60,55,91.6666666666667,6.75,26.6010226641695,0,153,0,0
"2004-02-18","02",60,43,71.6666666666667,44.6666666666667,131.221596334722,0,873,0,7
"2004-02-18","03",60,55,91.6666666666667,9.81666666666667,40.2271059920693,0,220,0,0
"2004-02-18","04",60,49,81.6666666666667,14.15,36.1089805252969,0,158,0,0
"2004-02-18","05",60,54,90,13.6,46.096508930647,0,234,0,0
"2004-02-18","06",60,6,10,320.383333333333,249.441687874576,0,847,126,498
"2004-02-18","07",60,0,0,218.65,215.073091635757,2,700,36.5,370.5
"2004-02-18","08",60,2,3.33333333333333,176.116666666667,140.838300316917,0,580,59.5,259
"2004-02-18","09",60,8,13.3333333333333,218.15,214.618054510877,0,820,38,358
"2004-02-18","10",60,3,5,147.683333333333,139.507060955699,0,820,54.5,211.25
"2004-02-18","11",60,0,0,279.216666666667,212.089131540289,3,1055,121,394
"2004-02-18","12",60,0,0,268.45,201.409392085719,2,795,115,394
"2004-02-18","13",60,8,13.3333333333333,209.2,195.962102873775,0,746,38.5,338.75
"2004-02-18","14",60,9,15,214.866666666667,239.662366085112,0,1123,37.25,331.25
"2004-02-18","15",60,5,8.33333333333333,240.116666666667,199.899813183341,0,746,42,338.75
"2004-02-18","16",60,0,0,370.216666666667,226.572777372587,9,990,183,544
"2004-02-18","17",60,9,15,245.233333333333,271.461728530003,0,1022,25.25,317.75
"2004-02-18","18",60,0,0,565.816666666667,295.044581042018,9,1583,344.25,728.75
"2004-02-18","19",60,0,0,140.766666666667,121.950026812412,2,510,42.5,200.75
"2004-02-18","20",60,4,6.66666666666667,150.9,129.452261994888,0,561,65.25,209.5
"2004-02-18","21",60,9,15,106.95,103.115769232483,0,434,26.75,156.75
"2004-02-18","22",60,12,20,256.733333333333,257.480219195254,0,1022,51.5,367
"2004-02-18","23",60,57,95,4.6,20.7366048248265,0,120,0,0
"2004-02-19","00",60,55,91.6666666666667,4.46666666666667,20.0596286248019,0,120,0,0
"2004-02-19","01",60,48,80,10.6,32.8680979736701,0,174,0,0
"2004-02-19","02",60,55,91.6666666666667,7.51666666666667,32.6421229715592,0,213,0,0
"2004-02-19","03",60,55,91.6666666666667,7.03333333333333,29.1756612442554,0,180,0,0
"2004-02-19","04",60,52,86.6666666666667,8.91666666666667,31.446102216853,0,180,0,0
"2004-02-19","05",60,54,90,4.21666666666667,20.598742488084,0,142,0,0
"2004-02-19","06",60,1,1.66666666666667,267.6,203.092714904936,0,1022,169,349.75
"2004-02-19","07",60,4,6.66666666666667,237.95,323.693432333115,0,1684,21.25,310.25
"2004-02-19","08",60,2,3.33333333333333,202.733333333333,154.644246378108,0,598,71.25,307.5
"2004-02-19","09",60,4,6.66666666666667,391.083333333333,354.947324412151,0,1633,120,570.25
"2004-02-19","10",60,0,0,305.383333333333,179.495346397981,29,1022,195.75,394
"2004-02-19","11",60,5,8.33333333333333,124.95,110.449225239167,0,463,40,168
"2004-02-19","12",60,4,6.66666666666667,231.883333333333,201.470533797627,0,770,71,358.75
"2004-02-19","13",60,1,1.66666666666667,320.45,243.820121595645,0,901,93,490
"2004-02-19","14",60,0,0,359.133333333333,334.465040440456,9,1442,106.75,589.25
"2004-02-19","15",60,2,3.33333333333333,375.916666666667,273.71408388593,0,1196,94.5,544
"2004-02-19","16",60,0,0,265.633333333333,199.282693905907,2,873,119,421
"2004-02-19","17",60,2,3.33333333333333,190.383333333333,181.943005759036,0,746,56,267
"2004-02-19","18",60,10,16.6666666666667,157.05,153.836742101291,0,930,44.5,187
"2004-02-19","19",60,0,0,187,0,187,187,187,187
"2004-02-19","20",60,0,0,315.783333333333,258.233575234769,187,1355,187,221.75
"2004-02-19","21",60,4,6.66666666666667,98.7833333333333,112.322491471635,0,526,28.5,133.25
"2004-02-19","22",60,9,15,190.383333333333,225.947803456917,0,770,11.5,408
"2004-02-19","23",60,22,36.6666666666667,212.566666666667,254.50519402423,0,901,0,298.5
"2004-02-20","00",60,56,93.3333333333333,5.18333333333333,21.8496337995661,0,132,0,0
"2004-02-20","01",60,53,88.3333333333333,6.25,21.2352640830757,0,103,0,0
"2004-02-20","02",60,52,86.6666666666667,6.58333333333333,21.5849065805344,0,116,0,0
"2004-02-20","03",60,48,80,14.8666666666667,36.7167198170574,0,186,0,0
"2004-02-20","04",60,53,88.3333333333333,5.13333333333333,18.4459509742554,0,108,0,0
"2004-02-20","05",60,54,90,9.06666666666667,30.499161792687,0,142,0,0
"2004-02-20","06",60,46,76.6666666666667,15.2166666666667,40.3022864585288,0,213,0,0
"2004-02-20","07",60,24,40,92.1333333333333,129.126592288956,0,598,0,158.25
"2004-02-20","08",60,59,98.3333333333333,0.0333333333333333,0.258198889747161,0,2,0,0
"2004-02-20","09",60,53,88.3333333333333,9.85,55.0225916621558,0,408,0,0
"2004-02-20","10",60,5,8.33333333333333,295.6,252.508513029843,0,1159,74.25,434
"2004-02-20","11",60,0,0,403.016666666667,301.891073164639,30,1442,154,602.75
"2004-02-20","12",60,9,15,263.4,261.214711346296,0,930,6.75,456.25
"2004-02-20","13",60,3,5,212.25,171.088699861619,0,1022,124,269.25
"2004-02-20","14",60,4,6.66666666666667,168.7,196.473080055362,0,1196,50,200.75
"2004-02-20","15",60,0,0,485.933333333333,342.762598411869,3,1355,172.5,770
"2004-02-20","16",60,2,3.33333333333333,236.066666666667,281.474559567318,0,1196,15,261
"2004-02-20","17",60,1,1.66666666666667,884.416666666667,408.98863651972,0,2297,717.25,1022
"2004-02-20","18",60,0,0,602.316666666667,367.057862323892,66,1738,344.25,728.75
"2004-02-20","19",60,1,1.66666666666667,269.283333333333,284.145468334692,0,1442,87,352.75
"2004-02-20","20",60,1,1.66666666666667,387.883333333333,398.616892311601,0,1535,89.25,627
"2004-02-20","21",60,1,1.66666666666667,262.35,244.429867588827,0,1313,115,358
"2004-02-20","22",60,0,0,225.633333333333,179.9258761378,41,990,137,251
"2004-02-20","23",60,0,0,270.616666666667,166.506282435215,49,1022,156.75,347
"2004-02-21","00",60,1,1.66666666666667,260.15,253.779754037476,0,1398,94.5,338.75
"2004-02-21","01",60,19,31.6666666666667,329.966666666667,337.161831417751,0,1234,0,602.75
"2004-02-21","02",60,53,88.3333333333333,5.03333333333333,21.4072430849275,0,137,0,0
"2004-02-21","03",60,53,88.3333333333333,6.63333333333333,26.1585560858618,0,142,0,0
"2004-02-21","04",60,46,76.6666666666667,12.4166666666667,30.4743802743771,0,124,0,0
"2004-02-21","05",60,52,86.6666666666667,13.55,44.6331278502293,0,267,0,0
"2004-02-21","06",60,54,90,12.85,50.8689992504842,0,251,0,0
"2004-02-21","07",60,51,85,9.03333333333333,29.227898598722,0,174,0,0
"2004-02-21","08",60,36,60,54,106.187873162521,0,526,0,66
"2004-02-21","09",60,1,1.66666666666667,431.333333333333,419.641439628056,0,1583,95.25,705.75
"2004-02-21","10",60,0,0,339.9,262.480908103131,19,1313,144.5,486
"2004-02-21","11",60,0,0,687.133333333333,336.074067031471,59,1633,478,901
"2004-02-21","12",60,0,0,319.616666666667,247.080655991058,2,1196,135.75,424.25
"2004-02-21","13",60,4,6.66666666666667,255.85,270.63890665721,0,1313,56,373
"2004-02-21","14",60,0,0,561.783333333333,426.660151013985,28,1968,220,782.5
"2004-02-21","15",60,0,0,287.35,181.925466671736,35,795,145.75,388.5
"2004-02-21","16",60,1,1.66666666666667,240.033333333333,279.549757049915,0,901,26.75,411.25
"2004-02-21","17",60,4,6.66666666666667,387.616666666667,372.092666226959,0,1535,116,602.75
"2004-02-21","18",60,1,1.66666666666667,250.883333333333,223.922965844882,0,990,87.75,320.25
"2004-02-21","19",60,0,0,253.066666666667,217.869021970686,14,795,75,361
