"date","hour","nof_measurements","nof_zero","zero_proportion","mean","sd","min","max","quantile_25","quantile_75"
"2003-12-02","09",60,0,0,8.03333333333333,1.19272749195132,7,12,7,9
"2003-12-02","10",60,0,0,7,0,7,7,7,7
"2003-12-02","11",60,0,0,27.4333333333333,78.2424235064213,5,424,7,7
"2003-12-02","12",60,0,0,14.7,33.7725693526265,5,168,5,7
"2003-12-02","13",60,0,0,34.7833333333333,67.1313136832295,5,304,7,14
"2003-12-02","14",60,0,0,100.5,263.216383241583,7,1475,7,30.25
"2003-12-02","15",60,0,0,552.333333333333,318.736417678938,26,1782,369,758
"2003-12-02","16",60,0,0,387.033333333333,391.092211011833,5,1430,43.25,595.5
"2003-12-02","17",60,0,0,290.533333333333,288.134353470248,9,1010,68.25,491
"2003-12-02","18",60,0,0,131.783333333333,166.985140074348,3,808,13.5,190.5
"2003-12-02","19",60,0,0,282.266666666667,293.845737614355,3,1147,55,417
"2003-12-02","20",60,0,0,393.133333333333,345.074566575364,3,1183,155.75,600.75
"2003-12-02","21",60,0,0,239.55,247.332304085147,5,1261,66.5,375
"2003-12-02","22",60,0,0,203.333333333333,304.405821157878,3,1342,16.75,286.5
"2003-12-02","23",60,0,0,240.083333333333,256.715518316741,3,1147,54.75,387
"2003-12-03","00",60,1,1.66666666666667,13.1,29.2822037699883,0,147,3,3.5
"2003-12-03","01",60,2,3.33333333333333,16.2666666666667,34.9822553888453,0,216,3,3
"2003-12-03","02",60,11,18.3333333333333,11.2666666666667,42.0592264678447,0,249,3,3
"2003-12-03","03",60,7,11.6666666666667,11.8666666666667,28.7988151043134,0,137,3,3
"2003-12-03","04",60,9,15,5.81666666666667,19.3237288631139,0,147,3,3
"2003-12-03","05",60,0,0,18.85,70.5178965143853,3,533,3,5
"2003-12-03","06",60,1,1.66666666666667,389.55,322.990603053737,0,1301,143.75,559
"2003-12-03","07",60,0,0,434.65,246.733289407196,47,1221,291.5,523.75
"2003-12-03","08",60,1,1.66666666666667,222.816666666667,286.301221701939,0,1342,19,268.25
"2003-12-03","09",60,0,0,377.816666666667,399.184571033767,3,1726,67.25,586
"2003-12-03","10",60,0,0,194.15,195.159285226631,3,1076,92.25,216
"2003-12-03","11",60,0,0,247.633333333333,273.383009816808,3,1571,73,315
"2003-12-03","12",60,0,0,299.016666666667,287.614766579886,3,1522,126,327.75
"2003-12-03","13",60,0,0,452.833333333333,422.01309991181,3,1958,194.75,567
"2003-12-03","14",60,0,0,481.366666666667,696.417685078714,3,3648,127,441.25
"2003-12-03","15",60,0,0,481.566666666667,331.477757858355,3,1386,275,634.5
"2003-12-03","16",60,1,1.66666666666667,479.95,321.378726105541,0,1475,246.75,624
"2003-12-03","17",60,0,0,403.783333333333,261.972510633623,50,1043,214.25,486.75
