"date","hour","nof_measurements","nof_zero","zero_proportion","mean","sd","min","max","quantile_25","quantile_75"
"2002-10-02","15",60,0,0,606.333333333333,432.940895745643,32,2131,247.75,911
"2002-10-02","16",60,0,0,730.55,435.943412009605,50,1659,403.75,1034
"2002-10-02","17",60,1,1.66666666666667,935.7,425.313415841677,0,2199,683,1212
"2002-10-02","18",60,3,5,279.4,393.205695080918,0,1882,58,284.5
"2002-10-02","19",60,14,23.3333333333333,282.166666666667,373.952057412361,0,1463,7.75,445.25
"2002-10-02","20",60,0,0,344.6,265.426181125975,25,1034,124.75,452.75
"2002-10-02","21",60,2,3.33333333333333,206.483333333333,187.395574687423,0,971,76,273
"2002-10-02","22",60,7,11.6666666666667,167.183333333333,173.99809970389,0,801,30,250
"2002-10-02","23",60,12,20,188.633333333333,300.309160849941,0,1509,11.5,164.5
"2002-10-03","00",60,31,51.6666666666667,330.35,521.645207858134,0,2003,0,564
"2002-10-03","01",60,54,90,2.73333333333333,15.7736818640425,0,121,0,0
"2002-10-03","02",60,56,93.3333333333333,2.71666666666667,13.8797397360773,0,100,0,0
"2002-10-03","03",60,54,90,3.73333333333333,12.3588528164168,0,70,0,0
"2002-10-03","04",60,55,91.6666666666667,4.15,15.7736370922703,0,93,0,0
"2002-10-03","05",60,54,90,5.66666666666667,22.3634588958263,0,151,0,0
"2002-10-03","06",60,50,83.3333333333333,23.9,74.9098214917924,0,394,0,0
"2002-10-03","07",60,11,18.3333333333333,598.8,470.1094282997,0,1558,144.75,911
"2002-10-03","08",60,0,0,497.133333333333,336.559988692507,3,1558,264,672.75
"2002-10-03","09",60,1,1.66666666666667,304.866666666667,175.068748400926,0,728,171.5,413.75
"2002-10-03","10",60,0,0,436.183333333333,369.698708830224,25,1882,147.25,620
"2002-10-03","11",60,1,1.66666666666667,321.15,270.553282762489,0,1332,106,434
"2002-10-03","12",60,2,3.33333333333333,243.383333333333,238.973801249459,0,1212,116,264
"2002-10-03","13",60,3,5,342.783333333333,383.217736562152,0,1659,64.5,545
"2002-10-03","14",60,0,0,313.166666666667,250.117746282925,35,1212,99,421
"2002-10-03","15",60,0,0,707.8,444.228060225292,100,2131,390.75,978.75
"2002-10-03","16",60,0,0,705.05,434.353539708873,83,1659,283,1067
"2002-10-03","17",60,1,1.66666666666667,210.733333333333,129.995680067294,0,464,91.25,303
"2002-10-03","18",60,2,3.33333333333333,153.3,134.794545481356,0,705,59.25,195.75
"2002-10-03","19",60,1,1.66666666666667,257.133333333333,239.117974334255,0,1290,97.5,333.75
"2002-10-03","20",60,1,1.66666666666667,323.583333333333,243.296240691186,0,1102,168,410.5
"2002-10-03","21",60,0,0,266,304.417532179579,8,1375,79,339.75
"2002-10-03","22",60,3,5,278.35,424.084450536023,0,1942,37,283
"2002-10-03","23",60,45,75,175.966666666667,431.534666465606,0,2131,0,3.25
"2002-10-04","00",60,53,88.3333333333333,11.9666666666667,45.0419641120749,0,248,0,0
"2002-10-04","01",60,51,85,14.1,45.3964457654517,0,283,0,0
"2002-10-04","02",60,55,91.6666666666667,4.88333333333333,21.0979086976039,0,136,0,0
"2002-10-04","03",60,56,93.3333333333333,6.48333333333333,33.2292966851857,0,239,0,0
"2002-10-04","04",60,50,83.3333333333333,12.7166666666667,41.1071735529716,0,214,0,0
"2002-10-04","05",60,54,90,6.36666666666667,23.1274777264772,0,136,0,0
"2002-10-04","06",60,51,85,15.7,48.4510236725217,0,231,0,0
"2002-10-04","07",60,12,20,628.983333333333,538.812300001372,0,1712,76,1034
"2002-10-04","08",60,0,0,585.2,484.467479799265,3,1942,226.75,897.5
"2002-10-04","09",60,0,0,341.916666666667,280.551532573569,17,1463,132.25,516.25
"2002-10-04","10",60,0,0,473.05,349.012331626146,35,1824,237,662
"2002-10-04","11",60,1,1.66666666666667,481.283333333333,285.573291472189,0,1102,245.75,667.25
"2002-10-04","12",60,0,0,588.4,424.90147212848,52,1712,223.5,834.5
"2002-10-04","13",60,0,0,1203.81666666667,729.790554854475,146,3399,699.5,1474.5
"2002-10-04","14",60,0,0,1354.2,488.827403598115,293,2492,971,1767
"2002-10-04","15",60,0,0,1154.66666666667,304.7071206561,495,1882,941,1332
"2002-10-04","16",60,0,0,515.816666666667,391.63631051974,27,1558,245.75,667.25
"2002-10-04","17",60,1,1.66666666666667,443.233333333333,399.777708006849,0,1824,187.25,525
"2002-10-04","18",60,0,0,720.766666666667,570.861981795851,8,2003,290.5,1137
"2002-10-04","19",60,0,0,544.05,440.523587740693,80,2131,280.5,656.25
"2002-10-04","20",60,0,0,525.983333333333,288.436668233983,48,1509,337.75,650.75
"2002-10-04","21",60,0,0,451.833333333333,518.775127360942,38,2492,166.25,421
"2002-10-04","22",60,1,1.66666666666667,614.25,421.643781898369,0,1607,278.25,971
"2002-10-04","23",60,12,20,393.95,501.706052942679,0,2003,11,549.75
"2002-10-05","00",60,55,91.6666666666667,9.45,51.9038958728501,0,394,0,0
"2002-10-05","01",60,56,93.3333333333333,6.38333333333333,32.4993307188801,0,239,0,0
"2002-10-05","02",60,51,85,11.3,35.9280354154462,0,208,0,0
"2002-10-05","03",60,51,85,11.3333333333333,32.4881551644396,0,146,0,0
"2002-10-05","04",60,52,86.6666666666667,15,46.2495075557842,0,214,0,0
"2002-10-05","05",60,52,86.6666666666667,12.3,45.5308798174289,0,248,0,0
"2002-10-05","06",60,54,90,10.75,43.0595271845376,0,256,0,0
"2002-10-05","07",60,19,31.6666666666667,164.483333333333,279.401448115502,0,1174,0,197.5
"2002-10-05","08",60,6,10,204.716666666667,301.852814715073,0,1418,51.5,187
"2002-10-05","09",60,2,3.33333333333333,290.216666666667,261.440085605827,0,1137,92.25,400.75
"2002-10-05","10",60,1,1.66666666666667,1286.85,653.127698599566,0,2735,821.25,1725.75
"2002-10-05","11",60,0,0,1257.86666666667,436.793030407342,161,2269,1034,1509
"2002-10-05","12",60,1,1.66666666666667,1180.5,585.049222903799,0,2911,883.5,1558
"2002-10-05","13",60,15,25,1211.5,887.392972777897,0,3097,79.5,1781.25
"2002-10-05","14",60,0,0,741.683333333333,490.944212774219,12,2492,369,1102
"2002-10-05","15",60,3,5,638.9,518.286475982579,0,1942,175,1010
"2002-10-05","16",60,3,5,516.683333333333,427.862265643492,0,1824,149.75,789
"2002-10-05","17",60,2,3.33333333333333,473.15,392.54825137939,0,1509,204.25,763.5
