"date","hour","nof_measurements","nof_zero","zero_proportion","mean","sd","min","max","quantile_25","quantile_75"
"2006-01-20","10",60,5,8.33333333333333,254.016666666667,299.290941249688,0,2003,95.25,285.5
"2006-01-20","11",60,0,0,468.55,384.298278618513,3,1824,208,568.5
"2006-01-20","12",60,0,0,542.166666666667,588.817837983602,15,2911,158.5,683
"2006-01-20","13",60,2,3.33333333333333,236.45,222.289277477246,0,883,61.5,337
"2006-01-20","14",60,4,6.66666666666667,338.3,374.118638846293,0,1712,73,434
"2006-01-20","15",60,2,3.33333333333333,463.1,411.530409527779,0,1882,181,630.5
"2006-01-20","16",60,1,1.66666666666667,320.55,450.937457612434,0,2269,80,325
"2006-01-20","17",60,0,0,275.766666666667,258.747332200554,3,1250,90.5,372
"2006-01-20","18",60,3,5,609.966666666667,523.055850362913,0,2735,179.5,941
"2006-01-20","19",60,0,0,543.916666666667,484.599268019435,7,1824,190.75,834.5
"2006-01-20","20",60,0,0,342.216666666667,415.25308156763,5,2911,122.25,479
"2006-01-20","21",60,4,6.66666666666667,222.6,302.974754220406,0,1558,47,278
"2006-01-20","22",60,3,5,254.216666666667,263.984147679342,0,1290,106,313
"2006-01-20","23",60,0,0,331.216666666667,318.64214515137,3,1250,91.25,516.25
"2006-01-21","00",60,8,13.3333333333333,261.183333333333,277.058428131811,0,1332,49.5,342.75
"2006-01-21","01",60,20,33.3333333333333,424.283333333333,750.778219789795,0,3399,0,467.75
"2006-01-21","02",60,59,98.3333333333333,2.43333333333333,18.8485189515428,0,146,0,0
"2006-01-21","03",60,59,98.3333333333333,3.56666666666667,27.6272812029462,0,214,0,0
"2006-01-21","04",60,45,75,32.8666666666667,84.7323736315875,0,394,0,0.75
"2006-01-21","05",60,34,56.6666666666667,137.95,283.680019370118,0,1418,0,166
"2006-01-21","06",60,34,56.6666666666667,112.166666666667,256.729506578466,0,1463,0,129.75
"2006-01-21","07",60,40,66.6666666666667,121.4,312.538279689363,0,1942,0,56.25
"2006-01-21","08",60,2,3.33333333333333,959.35,808.097217364263,0,3399,354,1342.75
"2006-01-21","09",60,2,3.33333333333333,394.4,396.675728899948,0,2415,127.25,533
"2006-01-21","10",60,2,3.33333333333333,278.116666666667,151.5047788771,0,620,161,397.25
"2006-01-21","11",60,0,0,514.45,439.645713489658,60,2269,212.5,645.5
"2006-01-21","12",60,4,6.66666666666667,259.933333333333,325.220127103853,0,1290,35.25,381
"2006-01-21","13",60,3,5,597.566666666667,494.500856596974,0,2066,239,801
"2006-01-21","14",60,7,11.6666666666667,574.566666666667,495.258308451656,0,2415,159.75,941
"2006-01-21","15",60,0,0,686.25,448.891199871454,22,2199,331,971
"2006-01-21","16",60,14,23.3333333333333,155.866666666667,279.02733397885,0,1332,3,146
"2006-01-21","17",60,1,1.66666666666667,815.983333333333,839.243939238183,0,5750,391.75,1010
"2006-01-21","18",60,0,0,497.416666666667,457.310794131714,32,1767,204.5,591.5
"2006-01-21","19",60,1,1.66666666666667,625.35,509.063108371727,0,2269,250,814.25
"2006-01-21","20",60,1,1.66666666666667,391.15,352.196296624386,0,1463,134.75,549.75
"2006-01-21","21",60,6,10,91.0333333333333,158.744754795682,0,1137,15,103.75
"2006-01-21","22",60,16,26.6666666666667,262.866666666667,503.594014135838,0,3002,0,325
"2006-01-21","23",60,1,1.66666666666667,305.733333333333,347.472562831807,0,1509,80,405.5
"2006-01-22","00",60,2,3.33333333333333,203.683333333333,158.6077660341,0,683,91.25,245.25
"2006-01-22","01",60,1,1.66666666666667,481.7,527.452152219854,0,2199,106,650.75
"2006-01-22","02",60,45,75,185.616666666667,474.968619540305,0,2066,0,7
"2006-01-22","03",60,59,98.3333333333333,1.6,12.3935467078637,0,96,0,0
