"date","hour","nof_measurements","nof_zero","zero_proportion","mean","sd","min","max","quantile_25","quantile_75"
"2005-11-07","08",50,6,12,341.02,324.671921691257,0,1221,41,587
"2005-11-07","09",60,4,6.66666666666667,255.583333333333,254.082216219219,0,948,72.25,333.25
"2005-11-07","10",60,5,8.33333333333333,506.85,458.856678816943,0,2146,164.5,689
"2005-11-07","11",60,2,3.33333333333333,125.216666666667,88.3235753058166,0,361,49,181
"2005-11-07","12",60,2,3.33333333333333,328.983333333333,356.50913372504,0,1620,64,533
"2005-11-07","13",60,0,0,511.933333333333,390.812793480488,8,2080,242.25,734
"2005-11-07","14",60,0,0,847.583333333333,497.055543452476,166,2284,533,1068
"2005-11-07","15",60,2,3.33333333333333,211.416666666667,274.287446135153,0,1521,52,286
"2005-11-07","16",60,0,0,413.233333333333,355.953785167599,27,1620,157,587
"2005-11-07","17",60,1,1.66666666666667,511.566666666667,405.069793804854,0,1341,105.75,897.25
"2005-11-07","18",60,0,0,164.4,198.101514808675,3,712,38,173
"2005-11-07","19",60,2,3.33333333333333,419.866666666667,378.497541208084,0,1474,82,656.75
"2005-11-07","20",60,4,6.66666666666667,141.316666666667,131.994541703618,0,568,54.25,176.5
"2005-11-07","21",60,5,8.33333333333333,276.116666666667,218.934870871718,0,809,90.25,398
"2005-11-07","22",60,4,6.66666666666667,578,394.467158307318,0,1620,328,841.75
"2005-11-07","23",60,37,61.6666666666667,118.9,233.908913171382,0,919,0,173.5
"2005-11-08","00",60,52,86.6666666666667,17.4,60.9785180290317,0,386,0,0
"2005-11-08","01",60,59,98.3333333333333,1.26666666666667,9.81155781039212,0,76,0,0
"2005-11-08","02",60,58,96.6666666666667,6.6,36.746128586583,0,242,0,0
"2005-11-08","03",60,54,90,13.9166666666667,59.3293855412355,0,386,0,0
"2005-11-08","04",60,47,78.3333333333333,16.1666666666667,52.6453328743045,0,306,0,0
"2005-11-08","05",60,56,93.3333333333333,4.96666666666667,18.9548675977892,0,88,0,0
"2005-11-08","06",60,1,1.66666666666667,548.016666666667,448.695340060592,0,1780,208.25,815.5
"2005-11-08","07",60,1,1.66666666666667,414.95,417.031536628074,0,1570,43,678.25
"2005-11-08","08",60,5,8.33333333333333,224.55,265.207461165079,0,1341,52,340.75
"2005-11-08","09",60,2,3.33333333333333,258.516666666667,173.734698549904,0,689,123.75,389
"2005-11-08","10",60,0,0,314.166666666667,234.281387142858,58,1428,137.75,401.25
"2005-11-08","11",60,2,3.33333333333333,220.1,219.897333517566,0,1076,67,340.75
"2005-11-08","12",60,2,3.33333333333333,168.3,131.159535409415,0,568,79.75,236.75
"2005-11-08","13",60,1,1.66666666666667,273.916666666667,174.339654042766,0,606,137.75,389
"2005-11-08","14",60,6,10,400.883333333333,391.890510983451,0,1672,107.75,568
"2005-11-08","15",60,0,0,470.683333333333,427.738930818616,8,1836,67,641.75
"2005-11-08","16",60,0,0,378.116666666667,308.654328712183,3,1010,101,554.5
"2005-11-08","17",60,0,0,750.083333333333,335.599200604423,116,1521,517,919
"2005-11-08","18",60,0,0,781.383333333333,445.334651986444,160,1836,407.75,1119.75
"2005-11-08","19",60,7,11.6666666666667,237.5,380.148298448854,0,1780,11.25,322.25
"2005-11-08","20",60,7,11.6666666666667,102.7,93.1198061911898,0,349,31.5,141.25
"2005-11-08","21",60,13,21.6666666666667,127.1,181.503578897338,0,1111,19.25,206
"2005-11-08","22",60,2,3.33333333333333,619.733333333333,404.75227270503,0,2214,370,712
"2005-11-08","23",60,27,45,265.166666666667,446.954408119948,0,2284,0,361.25
"2005-11-09","00",60,51,85,7.76666666666667,29.7944180113116,0,190,0,0
"2005-11-09","01",60,55,91.6666666666667,10.9166666666667,55.1746968740313,0,398,0,0
"2005-11-09","02",60,51,85,10.6,30.5837001009428,0,166,0,0
"2005-11-09","03",60,58,96.6666666666667,3.88333333333333,22.1903106559068,0,154,0,0
"2005-11-09","04",60,55,91.6666666666667,5.58333333333333,23.345809820141,0,143,0,0
"2005-11-09","05",60,45,75,16.9333333333333,37.3226276014089,0,184,0,1.5
"2005-11-09","06",60,1,1.66666666666667,597.6,493.962298705451,0,2146,206,904.5
"2005-11-09","07",60,20,33.3333333333333,331.666666666667,455.841768066644,0,1725,0,694.75
"2005-11-09","08",60,3,5,358.45,385.819946809301,0,1570,42.25,440
"2005-11-09","09",60,2,3.33333333333333,457.483333333333,389.905703144533,0,1341,138.75,783
