"date","hour","nof_measurements","nof_zero","zero_proportion","mean","sd","min","max","quantile_25","quantile_75"
"2003-11-25","09",60,0,0,27.3,113.861542442818,3,689,3,3
"2003-11-25","10",60,28,46.6666666666667,33.3666666666667,106.205743192191,0,485,0,3
"2003-11-25","11",60,7,11.6666666666667,185.033333333333,221.667483962641,0,978,39.25,250
"2003-11-25","12",60,4,6.66666666666667,322.166666666667,349.403713206171,0,1521,65.5,500
"2003-11-25","13",60,0,0,176.866666666667,181.993338178195,9,1010,65.5,238.75
"2003-11-25","14",60,2,3.33333333333333,279.683333333333,203.892667981213,0,1111,122.75,398
"2003-11-25","15",60,15,25,386.366666666667,446.886516010598,0,1894,3.75,717.5
"2003-11-25","16",60,22,36.6666666666667,103.933333333333,214.480441735384,0,1341,0,108
"2003-11-25","17",60,12,20,221.533333333333,363.571710533926,0,1894,34.25,259
"2003-11-25","18",60,9,15,309.416666666667,419.674300334893,0,1894,14.75,454
"2003-11-25","19",60,30,50,12.5666666666667,19.1349947112318,0,79,0,18.5
"2003-11-25","20",60,14,23.3333333333333,154.2,249.097680112216,0,978,3,178
"2003-11-25","21",60,2,3.33333333333333,193,200.942946620702,0,809,54.25,279.25
"2003-11-25","22",60,3,5,333.916666666667,325.731265531316,0,1474,66.25,533
"2003-11-25","23",60,28,46.6666666666667,252.383333333333,422.990447128043,0,2080,0,371.5
"2003-11-26","00",60,56,93.3333333333333,54.0666666666667,246.038846778906,0,1725,0,0
"2003-11-26","01",60,57,95,0.966666666666667,4.97098928416435,0,35,0,0
"2003-11-26","02",60,58,96.6666666666667,2.56666666666667,16.0300212701326,0,120,0,0
"2003-11-26","03",60,53,88.3333333333333,5.88333333333333,17.6664881133712,0,85,0,0
"2003-11-26","04",60,60,100,0,0,0,0,0,0
"2003-11-26","05",60,58,96.6666666666667,2.35,14.4231746193997,0,107,0,0
"2003-11-26","06",60,29,48.3333333333333,204.15,288.338009334737,0,1182,0,389
"2003-11-26","07",60,5,8.33333333333333,474.333333333333,400.559509815901,0,1521,91.75,667
"2003-11-26","08",60,1,1.66666666666667,260.033333333333,171.005894106633,0,689,149,386
"2003-11-26","09",60,0,0,368.483333333333,281.425517235755,14,1894,212,428.5
"2003-11-26","10",60,2,3.33333333333333,353.433333333333,372.383271059498,0,1521,61,606
"2003-11-26","11",60,2,3.33333333333333,224.716666666667,220.249942124055,0,1042,73,278.75
"2003-11-26","12",60,0,0,623.033333333333,519.62874513287,55,2752,259,869
"2003-11-26","13",60,4,6.66666666666667,355.75,315.798939736952,0,1384,114.75,465.5
"2003-11-26","14",60,2,3.33333333333333,281.033333333333,263.53361260331,0,1221,63.25,442.75
"2003-11-26","15",60,5,8.33333333333333,323.583333333333,447.550330155837,0,1620,16.25,439
"2003-11-26","16",60,22,36.6666666666667,344.666666666667,624.208153750846,0,2356,0,436
"2003-11-26","17",60,56,93.3333333333333,20.4833333333333,92.8221356684735,0,587,0,0
"2003-11-26","18",60,52,86.6666666666667,24.3333333333333,118.566389421982,0,890,0,0
"2003-11-26","19",60,29,48.3333333333333,210.833333333333,376.143912535951,0,1384,0,200.75
"2003-11-26","20",60,25,41.6666666666667,58.2166666666667,110.638530644965,0,517,0,76
"2003-11-26","21",60,6,10,178.45,257.77006078536,0,1428,13.5,235
"2003-11-26","22",60,20,33.3333333333333,75.4333333333333,128.672671912785,0,646,0,77.5
"2003-11-26","23",60,40,66.6666666666667,60.1166666666667,129.249212916551,0,587,0,49.75
"2003-11-27","00",60,14,23.3333333333333,172.183333333333,298.082885280546,0,1836,4.5,207.75
"2003-11-27","01",60,49,81.6666666666667,39.2833333333333,151.201413730574,0,919,0,0
"2003-11-27","02",60,58,96.6666666666667,1.41666666666667,8.65201390618209,0,64,0,0
"2003-11-27","03",60,58,96.6666666666667,2.48333333333333,13.5114410611164,0,79,0,0
"2003-11-27","04",60,53,88.3333333333333,23.9666666666667,149.004830619757,0,1146,0,0
"2003-11-27","05",60,57,95,5.71666666666667,27.3409679981058,0,172,0,0
"2003-11-27","06",60,5,8.33333333333333,341.5,312.212851123684,0,1384,95.5,521
"2003-11-27","07",60,5,8.33333333333333,187.833333333333,212.147787204626,0,948,23.25,339.25
"2003-11-27","08",60,6,10,169.1,218.775846899151,0,1076,32.25,252.25
"2003-11-27","09",60,4,6.66666666666667,248.55,265.880655334975,0,1300,53.5,376.25
"2003-11-27","10",60,0,0,416.7,340.757048498919,5,1260,107.75,746.25
"2003-11-27","11",60,4,6.66666666666667,260.05,227.926945254135,0,783,59.5,439
"2003-11-27","12",60,6,10,144.233333333333,155.955704996335,0,734,46,182.75
"2003-11-27","13",60,4,6.66666666666667,293.916666666667,311.189586971589,0,1521,100,379.25
"2003-11-27","14",60,12,20,126.05,206.25271852343,0,978,8.25,155.5
"2003-11-27","15",60,9,15,421.9,500.540815992638,0,1725,51.5,674.25
"2003-11-27","16",60,59,98.3333333333333,1.51666666666667,11.7480494834958,0,91,0,0
"2003-11-27","17",60,60,100,0,0,0,0,0,0
"2003-11-27","18",60,12,20,386.783333333333,395.251264930776,0,1428,34.25,631
"2003-11-27","19",60,4,6.66666666666667,365.866666666667,413.575048696068,0,1894,49.75,521
"2003-11-27","20",60,21,35,88.3666666666667,192.896122626386,0,978,0,70
"2003-11-27","21",60,28,46.6666666666667,50.1666666666667,81.2389583979381,0,411,0,67
"2003-11-27","22",60,5,8.33333333333333,100.916666666667,131.197908683553,0,646,19.25,131
"2003-11-27","23",60,18,30,83.95,138.890204777194,0,689,0,98
"2003-11-28","00",60,50,83.3333333333333,83.1,274.022435058253,0,1428,0,0
"2003-11-28","01",60,57,95,1.91666666666667,13.8163397083979,0,107,0,0
"2003-11-28","02",60,58,96.6666666666667,3.26666666666667,17.755272949581,0,102,0,0
"2003-11-28","03",60,55,91.6666666666667,4.21666666666667,15.7341167333451,0,76,0,0
"2003-11-28","04",60,58,96.6666666666667,2.46666666666667,15.4672608496815,0,116,0,0
"2003-11-28","05",60,51,85,5.75,17.5137960147838,0,94,0,0
"2003-11-28","06",60,26,43.3333333333333,264.666666666667,344.189377644947,0,1341,0,473
"2003-11-28","07",60,2,3.33333333333333,608.833333333333,652.895562719804,0,3752,110,897.25
"2003-11-28","08",60,2,3.33333333333333,259.9,202.42719553342,0,890,128.75,349
"2003-11-28","09",60,4,6.66666666666667,446.033333333333,418.13163796425,0,1894,76.75,712
"2003-11-28","10",60,9,15,200.55,251.31514586744,0,978,43.25,275
"2003-11-28","11",60,0,0,372.816666666667,337.627339024104,5,1620,113.75,587
"2003-11-28","12",60,1,1.66666666666667,240.216666666667,238.03297675448,0,978,64,338
"2003-11-28","13",60,4,6.66666666666667,200.933333333333,298.629290437734,0,2214,67.75,261.25
"2003-11-28","14",60,3,5,330.883333333333,341.433373983939,0,1725,127.5,439
"2003-11-28","15",60,0,0,936.666666666667,477.122862571791,37,2284,606,1230.75
"2003-11-28","16",60,46,76.6666666666667,27.05,91.4484989822233,0,646,0,0
"2003-11-28","17",60,37,61.6666666666667,317.833333333333,520.088296501846,0,1725,0,418.75
"2003-11-28","18",60,3,5,529.95,579.660433181885,0,2214,65.5,1050.5
"2003-11-28","19",60,9,15,117.666666666667,157.138357115111,0,689,16.5,155.5
"2003-11-28","20",60,2,3.33333333333333,278.016666666667,429.697705790457,0,2356,41,284.25
"2003-11-28","21",60,7,11.6666666666667,235.066666666667,299.352344217814,0,1300,40.75,272.5
"2003-11-28","22",60,15,25,282.95,571.893774212529,0,2586,2.25,268.25
"2003-11-28","23",60,39,65,41.65,89.1283258822708,0,454,0,28.75
"2003-11-29","00",60,48,80,81.7666666666667,256.16151993183,0,1570,0,0
"2003-11-29","01",60,55,91.6666666666667,28.3666666666667,179.881407888516,0,1384,0,0
"2003-11-29","02",60,58,96.6666666666667,2.18333333333333,11.8600478271918,0,67,0,0
"2003-11-29","03",60,55,91.6666666666667,2.05,9.0468179629214,0,64,0,0
"2003-11-29","04",60,57,95,2.9,19.1954267152273,0,148,0,0
"2003-11-29","05",60,56,93.3333333333333,6.23333333333333,27.58245983221,0,178,0,0
"2003-11-29","06",60,58,96.6666666666667,2.08333333333333,12.2492361113146,0,88,0,0
"2003-11-29","07",60,56,93.3333333333333,4.2,18.1442431454727,0,116,0,0
"2003-11-29","08",60,59,98.3333333333333,0.3,2.32379000772445,0,18,0,0
"2003-11-29","09",60,58,96.6666666666667,2.38333333333333,13.0865329492868,0,82,0,0
"2003-11-29","10",60,29,48.3333333333333,243.55,353.269015705633,0,1341,0,457.75
"2003-11-29","11",60,0,0,293.4,236.497980784729,3,1010,107,461.75
"2003-11-29","12",60,4,6.66666666666667,324.35,359.721211495792,0,1384,78.25,577.5
"2003-11-29","13",60,0,0,386.45,330.131839355025,15,1780,170.5,485
"2003-11-29","14",60,3,5,633.433333333333,658.965377210049,0,3418,193.75,948
"2003-11-29","15",60,4,6.66666666666667,328.516666666667,250.195211355675,0,1042,158.5,428.5
"2003-11-29","16",60,9,15,124.95,141.132877045183,0,550,5.75,198.75
"2003-11-29","17",60,5,8.33333333333333,192.166666666667,242.509770319806,0,1010,17,261.25
"2003-11-29","18",60,0,0,744,468.920541857862,14,2356,395,1042
"2003-11-29","19",60,15,25,152.25,229.891914544382,0,1042,2.25,170.5
"2003-11-29","20",60,5,8.33333333333333,272.366666666667,353.319127206153,0,1570,43.75,361
"2003-11-29","21",60,25,41.6666666666667,213.933333333333,394.185659890459,0,1521,0,133.75
"2003-11-29","22",60,17,28.3333333333333,218.133333333333,337.854821226498,0,1570,0,277
"2003-11-29","23",60,23,38.3333333333333,102.066666666667,140.63546659103,0,517,0,148
"2003-11-30","00",60,30,50,72.05,194.749071493185,0,1221,0,70
"2003-11-30","01",60,47,78.3333333333333,95.75,290.232147000539,0,1474,0,0
"2003-11-30","02",60,54,90,3,12.4872816653518,0,79,0,0
"2003-11-30","03",60,58,96.6666666666667,1.73333333333333,9.42924888118226,0,55,0,0
"2003-11-30","04",60,57,95,3.71666666666667,16.76971813501,0,98,0,0
"2003-11-30","05",60,55,91.6666666666667,4.85,18.2671558555471,0,102,0,0
"2003-11-30","06",60,56,93.3333333333333,5.35,26.9436480360683,0,178,0,0
"2003-11-30","07",60,56,93.3333333333333,3.85,15.5975063195958,0,85,0,0
"2003-11-30","08",60,50,83.3333333333333,21.2166666666667,77.5395124352776,0,469,0,0
"2003-11-30","09",60,54,90,24.8833333333333,124.05180597223,0,919,0,0
"2003-11-30","10",60,56,93.3333333333333,2.76666666666667,11.3755114121083,0,61,0,0
"2003-11-30","11",60,14,23.3333333333333,276.65,267.125046893709,0,835,33,488.75
"2003-11-30","12",60,0,0,525.566666666667,352.092744266297,3,1221,210.25,789.5
"2003-11-30","13",60,0,0,571.066666666667,287.829037454979,88,1341,346.25,759
"2003-11-30","14",60,0,0,631.533333333333,396.54095334986,20,1474,326.5,848.75
"2003-11-30","15",60,0,0,499.5,204.997023541848,204,1076,328,611
"2003-11-30","16",60,1,1.66666666666667,269.866666666667,171.49971257244,0,890,131.75,373
"2003-11-30","17",60,3,5,440.7,242.461550332894,0,919,279.25,577.5
"2003-11-30","18",60,6,10,124.016666666667,131.985296005206,0,568,42.5,151
"2003-11-30","19",60,6,10,232.45,253.47466192361,0,1111,28.5,376.25
"2003-11-30","20",60,26,43.3333333333333,41.85,80.9249128848696,0,454,0,44
"2003-11-30","21",60,26,43.3333333333333,55.2666666666667,86.1374279693511,0,296,0,63.25
"2003-11-30","22",60,22,36.6666666666667,68.1666666666667,131.027124461437,0,689,0,73
"2003-11-30","23",60,33,55,27.8666666666667,44.3321311590966,0,204,0,46
"2003-12-01","00",60,27,45,107.716666666667,237.272859566798,0,1182,0,96
"2003-12-01","01",60,24,40,85.3666666666667,190.699601082717,0,948,0,80.5
"2003-12-01","02",60,56,93.3333333333333,4.98333333333333,27.4723230010395,0,204,0,0
"2003-12-01","03",60,53,88.3333333333333,15.9333333333333,62.5689766270649,0,398,0,0
"2003-12-01","04",60,57,95,1.93333333333333,10.5233665211211,0,70,0,0
"2003-12-01","05",60,54,90,3.5,12.6604950769399,0,76,0,0
"2003-12-01","06",60,33,55,192.433333333333,334.91756469502,0,1182,0,326
"2003-12-01","07",60,5,8.33333333333333,389.716666666667,393.92079956215,0,1725,98,662.5
"2003-12-01","08",60,5,8.33333333333333,177.916666666667,155.321349953612,0,568,55.75,250
"2003-12-01","09",60,0,0,161.15,142.508379176781,3,606,67,191.75
"2003-12-01","10",60,2,3.33333333333333,155.55,149.48481301468,0,606,46.75,209.75
"2003-12-01","11",60,2,3.33333333333333,249.233333333333,220.796966838251,0,1111,110,343.75
"2003-12-01","12",60,12,20,208.283333333333,306.10334422321,0,1428,7.5,277
"2003-12-01","13",60,4,6.66666666666667,394.5,403.869315161246,0,1780,105.75,504.25
"2003-12-01","14",60,11,18.3333333333333,222.8,296.441711193943,0,1725,28.25,308.75
"2003-12-01","15",60,6,10,475.1,405.6468239278,0,1620,14.75,717.5
"2003-12-01","16",60,50,83.3333333333333,17.2833333333333,57.6988357743682,0,338,0,0
"2003-12-01","17",60,56,93.3333333333333,38.8166666666667,178.52441239004,0,1111,0,0
"2003-12-01","18",60,49,81.6666666666667,17.2166666666667,80.080699057775,0,606,0,0
"2003-12-01","19",60,16,26.6666666666667,175.483333333333,211.99971951266,0,890,0,308.75
"2003-12-01","20",60,22,36.6666666666667,399.983333333333,498.068285144383,0,1474,0,771.5
"2003-12-01","21",60,21,35,43.8166666666667,67.6803282805144,0,277,0,60.25
"2003-12-01","22",60,10,16.6666666666667,189.433333333333,274.152460779422,0,1076,11,270.25
"2003-12-01","23",60,30,50,135.866666666667,329.242348876607,0,1521,0,77.5
"2003-12-02","00",60,35,58.3333333333333,79.25,209.436987408899,0,1221,0,20
"2003-12-02","01",60,47,78.3333333333333,21.4833333333333,65.9320378558043,0,328,0,0
"2003-12-02","02",60,54,90,2.36666666666667,8.99522786224925,0,55,0,0
"2003-12-02","03",60,59,98.3333333333333,0.633333333333333,4.90577890519606,0,38,0,0
"2003-12-02","04",60,53,88.3333333333333,4.11666666666667,15.9183208239157,0,102,0,0
"2003-12-02","05",60,59,98.3333333333333,0.2,1.54919333848297,0,12,0,0
"2003-12-02","06",60,46,76.6666666666667,38.7333333333333,106.025079646866,0,568,0,0
"2003-12-02","07",60,33,55,311.3,417.951838114215,0,1260,0,646
"2003-12-02","08",60,2,3.33333333333333,234.583333333333,264.152067892249,0,1111,45.25,328
"2003-12-02","09",60,3,5,146.55,250.808686966036,0,1521,25.5,131
"2003-12-02","10",60,5,8.33333333333333,150.35,138.561841422179,0,606,49,227
"2003-12-02","11",60,7,11.6666666666667,408.333333333333,460.047074476584,0,1570,70,646
"2003-12-02","12",60,6,10,141.883333333333,285.684434871212,0,1894,16.25,161.5
"2003-12-02","13",60,2,3.33333333333333,177.983333333333,286.268422790579,0,1300,19.5,179.5
"2003-12-02","14",60,0,0,593.8,329.643042688937,5,1521,386,809
"2003-12-02","15",60,28,46.6666666666667,175.283333333333,359.12431593222,0,1894,0,155.5
"2003-12-02","16",60,49,81.6666666666667,68.5833333333333,255.264521602005,0,1620,0,0
"2003-12-02","17",60,19,31.6666666666667,364.9,493.499736403687,0,2080,0,646
"2003-12-02","18",60,0,0,1307.23333333333,1063.70104387204,9,3869,355.25,2096.5
"2003-12-02","19",60,0,0,392.366666666667,275.411862099857,3,1010,161.5,587
"2003-12-02","20",60,12,20,174.7,231.002553364713,0,1221,13.25,229
"2003-12-02","21",60,5,8.33333333333333,401.25,457.417979125349,0,1672,57.5,616
"2003-12-02","22",60,34,56.6666666666667,91.0333333333333,217.894933993168,0,1384,0,85
"2003-12-02","23",60,16,26.6666666666667,125.566666666667,159.039848611371,0,734,0,170.5
"2003-12-03","00",60,40,66.6666666666667,79.8666666666667,212.002355812516,0,1182,0,37.25
"2003-12-03","01",60,53,88.3333333333333,65.35,248.517081566858,0,1182,0,0
"2003-12-03","02",60,56,93.3333333333333,1.35,5.79837791461353,0,34,0,0
"2003-12-03","03",60,58,96.6666666666667,1.2,8.30927600917253,0,64,0,0
"2003-12-03","04",60,49,81.6666666666667,8.13333333333333,18.2779543663729,0,73,0,0
"2003-12-03","05",60,52,86.6666666666667,4.63333333333333,14.0675930827289,0,70,0,0
"2003-12-03","06",60,48,80,85.65,210.535139383558,0,978,0,0
"2003-12-03","07",60,9,15,375.4,343.888738412266,0,1341,88,572.75
"2003-12-03","08",60,1,1.66666666666667,264.483333333333,272.882261297933,0,2080,143.5,319.75
"2003-12-03","09",60,1,1.66666666666667,205.383333333333,124.743274220604,0,469,110,306
"2003-12-03","10",60,0,0,284.816666666667,289.97939679393,5,1570,123.75,389
"2003-12-03","11",60,0,0,239.483333333333,199.721373007894,14,890,97,296
"2003-12-03","12",60,1,1.66666666666667,262.633333333333,251.211705348208,0,1570,116,336.25
"2003-12-03","13",60,5,8.33333333333333,278.65,239.38026092816,0,1111,134,364
"2003-12-03","14",60,1,1.66666666666667,491.966666666667,431.884006974356,0,1894,182.5,672.5
"2003-12-03","15",60,3,5,396.05,302.085318793397,0,1182,113.75,611
"2003-12-03","16",60,8,13.3333333333333,266.266666666667,322.712332763274,0,1146,13.5,450.5
"2003-12-03","17",60,2,3.33333333333333,386.183333333333,420.439862148698,0,1620,49,508.25
"2003-12-03","18",60,55,91.6666666666667,3.31666666666667,16.0185185910904,0,111,0,0
"2003-12-03","19",60,42,70,74.75,211.772473443728,0,1260,0,12.75
"2003-12-03","20",60,23,38.3333333333333,158.983333333333,247.158255187531,0,1428,0,191
"2003-12-03","21",60,2,3.33333333333333,296.866666666667,328.03851916581,0,1384,71.5,379.25
"2003-12-03","22",60,18,30,141.033333333333,219.604727085261,0,1076,0,187.75
"2003-12-03","23",60,34,56.6666666666667,175.033333333333,373.52212589226,0,1725,0,137.5
"2003-12-04","00",60,53,88.3333333333333,82.6,286.891829848635,0,1672,0,0
"2003-12-04","01",60,57,95,3.38333333333333,20.9722105611023,0,160,0,0
"2003-12-04","02",60,58,96.6666666666667,0.75,4.86991803780261,0,37,0,0
"2003-12-04","03",60,57,95,2.56666666666667,11.3561253040332,0,58,0,0
"2003-12-04","04",60,59,98.3333333333333,0.05,0.387298334620742,0,3,0,0
"2003-12-04","05",60,30,50,374.083333333333,587.572694144269,0,2214,0,602.25
"2003-12-04","06",60,2,3.33333333333333,176.833333333333,238.708684714637,0,948,8,308.75
"2003-12-04","07",60,4,6.66666666666667,222.383333333333,241.145226070302,0,1010,27,364
"2003-12-04","08",60,3,5,337.766666666667,351.167706647537,0,1620,76,525.25
"2003-12-04","09",60,0,0,239.85,193.280583345315,14,734,101,379.25
"2003-12-04","10",60,1,1.66666666666667,228.1,195.180203566875,0,890,80.5,306
"2003-12-04","11",60,1,1.66666666666667,363.35,320.795928849014,0,1780,134.25,428.5
"2003-12-04","12",60,2,3.33333333333333,474.65,397.504283102391,0,1570,146.75,694.75
"2003-12-04","13",60,0,0,445.316666666667,396.473629262483,17,1620,110,672.5
"2003-12-04","14",60,4,6.66666666666667,262.833333333333,276.995268066213,0,1341,74.5,408.25
"2003-12-04","15",60,1,1.66666666666667,411.066666666667,304.118390565625,0,1146,135.5,587
"2003-12-04","16",60,0,0,730.45,581.276894402402,5,2430,259,1076
"2003-12-04","17",60,16,26.6666666666667,386.55,414.696720916603,0,1341,0,700.25
"2003-12-04","18",60,60,100,0,0,0,0,0,0
"2003-12-04","19",60,37,61.6666666666667,40.4166666666667,93.1896720229845,0,500,0,20.75
"2003-12-04","20",60,19,31.6666666666667,422.65,558.034651284218,0,1725,0,920
"2003-12-04","21",60,0,0,794.183333333333,413.027905310249,79,1725,465.25,1111
"2003-12-04","22",60,0,0,891.1,444.573560670737,139,2146,492.25,1260
"2003-12-04","23",60,17,28.3333333333333,362.85,521.579083007082,0,1836,0,537.25
"2003-12-05","00",60,48,80,49.3,177.210236150766,0,809,0,0
"2003-12-05","01",60,56,93.3333333333333,1.86666666666667,8.06428969975545,0,47,0,0
"2003-12-05","02",60,57,95,1.03333333333333,5.74888837203544,0,41,0,0
"2003-12-05","03",60,58,96.6666666666667,2.28333333333333,12.476542962447,0,76,0,0
"2003-12-05","04",60,57,95,1.88333333333333,9.95258533257866,0,64,0,0
"2003-12-05","05",60,54,90,4.05,16.9609971325041,0,111,0,0
"2003-12-05","06",60,26,43.3333333333333,193.833333333333,273.270845137676,0,1428,0,352
"2003-12-05","07",60,1,1.66666666666667,407.95,361.117870094648,0,1570,150.25,533
"2003-12-05","08",60,0,0,639.983333333333,366.621658382971,18,1341,361.75,897.25
"2003-12-05","09",60,5,8.33333333333333,271.2,277.94675749143,0,1010,83.5,361
"2003-12-05","10",60,5,8.33333333333333,331.533333333333,275.213535996107,0,1146,133,537.25
"2003-12-05","11",60,3,5,482.183333333333,447.830797786762,0,1894,166,667
"2003-12-05","12",60,2,3.33333333333333,500.466666666667,355.122011339558,0,1300,217.25,717.5
"2003-12-05","13",60,5,8.33333333333333,207.2,159.837290148557,0,689,91,288.5
"2003-12-05","14",60,3,5,180.666666666667,217.098717424458,0,978,27.75,235
"2003-12-05","15",60,0,0,857.733333333333,449.158643472047,40,2146,518.75,1084.75
"2003-12-05","16",60,28,46.6666666666667,294.05,362.375235104372,0,1260,0,587
"2003-12-05","17",60,0,0,700.133333333333,552.884101217001,44,2214,296.5,1026.5
"2003-12-05","18",60,3,5,544.466666666667,470.608998403697,0,1780,158.5,799
"2003-12-05","19",60,1,1.66666666666667,355.483333333333,362.735487119498,0,1182,54.25,621.25
"2003-12-05","20",60,12,20,320.383333333333,474.03307800147,0,1725,6.75,466.75
"2003-12-05","21",60,2,3.33333333333333,127.45,159.651784746934,0,919,33,155.5
"2003-12-05","22",60,3,5,181.333333333333,242.113271338421,0,1076,36.5,193.5
"2003-12-05","23",60,20,33.3333333333333,129.533333333333,175.588740099465,0,1010,0,207.75
"2003-12-06","00",60,44,73.3333333333333,80.8,224.679342129313,0,1010,0,4.25
"2003-12-06","01",60,60,100,0,0,0,0,0,0
"2003-12-06","02",60,58,96.6666666666667,2.75,16.8599666244115,0,125,0,0
"2003-12-06","03",60,56,93.3333333333333,3.4,17.2874011143415,0,107,0,0
"2003-12-06","04",60,49,81.6666666666667,50.7166666666667,165.368831903027,0,1010,0,0
"2003-12-06","05",60,53,88.3333333333333,2.15,6.80683853543314,0,34,0,0
"2003-12-06","06",60,55,91.6666666666667,2.7,12.7056640245634,0,91,0,0
"2003-12-06","07",60,57,95,0.4,1.95022814832226,0,12,0,0
"2003-12-06","08",60,57,95,2.45,10.8681231910075,0,55,0,0
"2003-12-06","09",60,54,90,7.36666666666667,26.0858859601832,0,160,0,0
"2003-12-06","10",60,26,43.3333333333333,203.5,277.761847754145,0,1076,0,340.75
"2003-12-06","11",60,13,21.6666666666667,131.633333333333,159.340905902362,0,646,13.25,206
"2003-12-06","12",60,10,16.6666666666667,503.016666666667,564.929408869506,0,2356,8.75,897.25
"2003-12-06","13",60,23,38.3333333333333,56.1166666666667,84.4485786107649,0,439,0,74.5
"2003-12-06","14",60,18,30,176.916666666667,311.30650282409,0,1384,0,215.75
