"date","hour","nof_measurements","nof_zero","zero_proportion","mean","sd","min","max","quantile_25","quantile_75"
"2006-01-06","10",60,0,0,922.75,212.716221003397,219,1341,835,1042
"2006-01-06","11",60,0,0,508.116666666667,508.047278317333,5,2080,184,656.75
"2006-01-06","12",60,0,0,412.65,454.239010669008,3,1780,79.75,651.25
"2006-01-06","13",60,0,0,490.7,359.349190451246,3,1474,190,706.5
"2006-01-06","14",60,0,0,504.566666666667,528.915018859496,5,2080,128.75,616
"2006-01-06","15",60,0,0,555.216666666667,486.824963904098,3,2586,248,694.75
"2006-01-06","16",60,7,11.6666666666667,121.833333333333,170.634426024272,0,783,3,198.75
"2006-01-06","17",60,4,6.66666666666667,396.516666666667,649.720943792225,0,2752,3,395.75
"2006-01-06","18",60,1,1.66666666666667,602.983333333333,513.134782296289,0,2080,233,841.75
"2006-01-06","19",60,0,0,380.033333333333,600.369489809222,3,3116,20,457.75
"2006-01-06","20",60,1,1.66666666666667,419.4,421.626439205712,0,1954,166,442.75
"2006-01-06","21",60,2,3.33333333333333,202.233333333333,268.003248567882,0,1428,52,215.75
"2006-01-06","22",60,0,0,293.25,316.316062973279,3,1474,111,298.5
"2006-01-06","23",60,0,0,887.083333333333,722.649205558122,49,4658,500,1026.5
"2006-01-07","00",60,13,21.6666666666667,265.533333333333,532.942247854327,0,2668,3,197
"2006-01-07","01",60,53,88.3333333333333,8.08333333333333,43.8797631695889,0,328,0,0
"2006-01-07","02",60,52,86.6666666666667,3.85,26.3109341194357,0,204,0,0
"2006-01-07","03",60,48,80,8.25,40.6121068197524,0,259,0,0
"2006-01-07","04",60,48,80,20.0166666666667,61.3855533345761,0,268,0,0
"2006-01-07","05",60,22,36.6666666666667,16.85,60.1556807974392,0,338,0,3
"2006-01-07","06",60,33,55,38.2833333333333,144.452219731338,0,862,0,3
"2006-01-07","07",60,54,90,10.1166666666667,51.0417216072574,0,317,0,0
"2006-01-07","08",60,51,85,12.6,57.7194265684425,0,373,0,0
"2006-01-07","09",60,34,56.6666666666667,271.683333333333,458.1561236258,0,1474,0,363.25
"2006-01-07","10",60,0,0,321.433333333333,251.574524232757,8,1146,125,371.5
"2006-01-07","11",60,2,3.33333333333333,850.916666666667,604.432589830924,0,3314,505,1084.75
"2006-01-07","12",60,0,0,1076.03333333333,665.38715547166,3,2752,582.25,1595.5
"2006-01-07","13",60,1,1.66666666666667,781.883333333333,540.014126986168,0,1954,370,1042
"2006-01-07","14",60,0,0,1080,592.276361283813,125,2586,667,1428
"2006-01-07","15",60,0,0,734.533333333333,563.33755623062,17,2430,335.5,876.25
"2006-01-07","16",60,7,11.6666666666667,245.533333333333,300.780874497161,0,1146,17.25,382.5
"2006-01-07","17",60,0,0,470.966666666667,333.893313249559,3,1620,268,554.5
"2006-01-07","18",60,2,3.33333333333333,238.583333333333,203.275657514256,0,919,76.75,379.25
"2006-01-07","19",60,1,1.66666666666667,311.533333333333,228.734800674379,0,978,101,504.25
"2006-01-07","20",60,1,1.66666666666667,161.666666666667,126.466404283625,0,606,73,219
"2006-01-07","21",60,0,0,283.15,200.6051712837,3,809,111,425
"2006-01-07","22",60,2,3.33333333333333,140.316666666667,86.8801027847401,0,361,79.75,191.75
"2006-01-07","23",60,3,5,167.616666666667,193.710083185372,0,1010,42.25,219
"2006-01-08","00",60,2,3.33333333333333,151.516666666667,122.404648696848,0,568,73,198.75
"2006-01-08","01",60,4,6.66666666666667,116.716666666667,118.071379110146,0,517,26.75,175
"2006-01-08","02",60,3,5,123.533333333333,126.379099680913,0,533,35,173.5
"2006-01-08","03",60,2,3.33333333333333,335.55,466.808944513669,0,1894,73,289.75
"2006-01-08","04",60,56,93.3333333333333,17.1666666666667,100.28453869149,0,734,0,0
"2006-01-08","05",60,59,98.3333333333333,4.31666666666667,33.4367562222574,0,259,0,0
"2006-01-08","06",60,56,93.3333333333333,19.2,85.1701785957614,0,485,0,0
"2006-01-08","07",60,57,95,12.7,68.6993696465296,0,386,0,0
"2006-01-08","08",60,55,91.6666666666667,15.1666666666667,62.4741754557037,0,361,0,0
"2006-01-08","09",60,57,95,10.8333333333333,65.7765005347569,0,500,0,0
"2006-01-08","10",60,31,51.6666666666667,260.083333333333,454.685187856936,0,1570,0,252.25
"2006-01-08","11",60,6,10,193.816666666667,225.82372694143,0,1076,13.5,259
