"date","hour","nof_measurements","nof_zero","zero_proportion","mean","sd","min","max","quantile_25","quantile_75"
"2002-10-27","15",60,1,1.66666666666667,558.05,473.907393692703,0,2066,192.5,705
"2002-10-27","16",60,1,1.66666666666667,509.733333333333,607.25963694837,0,2911,168,542.25
"2002-10-27","17",60,0,0,398.016666666667,496.526391387842,13,2341,123.5,437.75
"2002-10-27","18",60,0,0,480.983333333333,485.318853485029,96,2415,245.75,424.25
"2002-10-27","19",60,11,18.3333333333333,277.3,327.848523311129,0,1375,9.5,467.75
"2002-10-27","20",60,0,0,440.116666666667,472.458126264589,3,2003,199.25,404
"2002-10-27","21",60,0,0,1070.46666666667,841.716254510595,13,2911,212.5,1725.75
"2002-10-27","22",60,1,1.66666666666667,548.816666666667,602.944624369848,0,2651,132.25,776.75
"2002-10-27","23",60,21,35,410.366666666667,782.66266445237,0,3616,0,304.5
"2002-10-28","00",60,54,90,5.4,25.5709050766819,0,141,0,0
"2002-10-28","01",60,53,88.3333333333333,22.45,92.1675749079186,0,564,0,0
"2002-10-28","02",60,42,70,101.25,241.68929662212,0,1137,0,5.75
"2002-10-28","03",60,55,91.6666666666667,18.3,73.4340012689822,0,407,0,0
"2002-10-28","04",60,49,81.6666666666667,9.86666666666667,41.6830114834291,0,303,0,0
"2002-10-28","05",60,53,88.3333333333333,30.0666666666667,128.384204459903,0,705,0,0
"2002-10-28","06",60,51,85,33.8833333333333,116.363266914459,0,705,0,0
"2002-10-28","07",60,55,91.6666666666667,7.55,43.9025982783846,0,334,0,0
"2002-10-28","08",60,54,90,13.7,63.0359864935922,0,346,0,0
"2002-10-28","09",60,55,91.6666666666667,16.7,80.8407725623313,0,449,0,0
"2002-10-28","10",60,17,28.3333333333333,352.066666666667,486.502978431375,0,2199,0,467.75
"2002-10-28","11",60,3,5,399.633333333333,538.415659689491,0,2269,72.75,554.25
"2002-10-28","12",60,3,5,446.716666666667,654.840725664417,0,2570,51.75,499.25
"2002-10-28","13",60,2,3.33333333333333,213.233333333333,254.864893863972,0,1250,73.5,243.25
"2002-10-28","14",60,1,1.66666666666667,409.633333333333,363.217634094924,0,1418,141,568.5
"2002-10-28","15",60,0,0,241.916666666667,177.997932921407,53,911,129.75,262.75
"2002-10-28","16",60,2,3.33333333333333,313.35,339.639580901953,0,2003,129.75,397.25
"2002-10-28","17",60,12,20,168.6,212.686464551437,0,941,26.5,202.75
"2002-10-28","18",60,16,26.6666666666667,83.55,117.199008643924,0,662,0,111
"2002-10-28","19",60,12,20,224.233333333333,276.470758356085,0,1067,18,276.25
"2002-10-28","20",60,3,5,440.416666666667,440.912162806533,0,1882,76.5,667.25
"2002-10-28","21",60,11,18.3333333333333,397.85,391.023291386561,0,1824,86.25,640
"2002-10-28","22",60,10,16.6666666666667,278.583333333333,459.062430364053,0,2003,19.5,245.25
"2002-10-28","23",60,47,78.3333333333333,36.1166666666667,105.972508693859,0,582,0,0
"2002-10-29","00",60,53,88.3333333333333,12.2833333333333,53.2665480507507,0,357,0,0
"2002-10-29","01",60,49,81.6666666666667,30.0666666666667,96.0860960446794,0,564,0,0
"2002-10-29","02",60,56,93.3333333333333,9.2,40.9330996147103,0,273,0,0
"2002-10-29","03",60,50,83.3333333333333,21.8833333333333,66.8545326142771,0,313,0,0
"2002-10-29","04",60,50,83.3333333333333,32.1833333333333,107.037533677767,0,662,0,0
"2002-10-29","05",60,53,88.3333333333333,19.1333333333333,73.2998177135261,0,464,0,0
"2002-10-29","06",60,57,95,8.23333333333333,45.6765958936234,0,303,0,0
"2002-10-29","07",60,53,88.3333333333333,15.6666666666667,65.8855367649248,0,464,0,0
"2002-10-29","08",60,53,88.3333333333333,16.4833333333333,64.6837133161168,0,381,0,0
"2002-10-29","09",60,54,90,12.2666666666667,54.5970964232816,0,334,0,0
"2002-10-29","10",60,30,50,255.233333333333,423.964555868493,0,2003,0,310.75
"2002-10-29","11",60,2,3.33333333333333,679.033333333333,575.078534553286,0,2341,109,1042.25
"2002-10-29","12",60,5,8.33333333333333,155.233333333333,242.881596784312,0,1067,10,184.25
