"date","hour","nof_measurements","nof_zero","zero_proportion","mean","sd","min","max","quantile_25","quantile_75"
"2003-11-18","09",60,13,21.6666666666667,6.2,18.8210124189581,0,130,3,3
"2003-11-18","10",60,0,0,3.23333333333333,1.80739222823013,3,17,3,3
"2003-11-18","11",60,31,51.6666666666667,92.0666666666667,214.908720605029,0,759,0,3.5
"2003-11-18","12",60,18,30,128.066666666667,271.600583276543,0,1146,0,98.25
"2003-11-18","13",60,0,0,502.366666666667,539.868344486442,12,3418,204,611
"2003-11-18","14",60,3,5,245.583333333333,221.777663259635,0,835,89.5,361
"2003-11-18","15",60,0,0,506.266666666667,525.886462795357,8,2430,133.25,717.5
"2003-11-18","16",60,26,43.3333333333333,132.1,214.452373125091,0,783,0,201.25
"2003-11-18","17",60,0,0,398.883333333333,397.97568666332,6,1894,113.75,504.25
"2003-11-18","18",60,11,18.3333333333333,559.15,577.656511185717,0,2284,28.25,1010
"2003-11-18","19",60,11,18.3333333333333,108.916666666667,156.986590344598,0,835,17.25,133.25
"2003-11-18","20",60,4,6.66666666666667,290.816666666667,392.822014798986,0,1954,36.5,392.25
"2003-11-18","21",60,15,25,315.383333333333,428.067874060014,0,1836,6,536.5
"2003-11-18","22",60,5,8.33333333333333,217.7,464.371100138744,0,2430,12,105.5
"2003-11-18","23",60,48,80,31.2666666666667,156.744731121857,0,1146,0,0
"2003-11-19","00",60,57,95,4.08333333333333,25.3158298883891,0,190,0,0
"2003-11-19","01",60,55,91.6666666666667,4.58333333333333,16.2191471558549,0,76,0,0
"2003-11-19","02",60,53,88.3333333333333,11.1,44.0368489766992,0,235,0,0
"2003-11-19","03",60,52,86.6666666666667,9.86666666666667,46.1689846243443,0,338,0,0
"2003-11-19","04",60,52,86.6666666666667,8.8,27.0810459703361,0,125,0,0
"2003-11-19","05",60,56,93.3333333333333,5.63333333333333,29.6984657862405,0,219,0,0
"2003-11-19","06",60,52,86.6666666666667,13.0333333333333,52.2795506142639,0,306,0,0
"2003-11-19","07",60,55,91.6666666666667,7.01666666666667,27.3126851181202,0,143,0,0
"2003-11-19","08",60,55,91.6666666666667,9.36666666666667,40.3182116678108,0,235,0,0
"2003-11-19","09",60,51,85,15.7833333333333,61.9904562547064,0,398,0,0
"2003-11-19","10",60,40,66.6666666666667,60.5333333333333,184.655103760044,0,1300,0,5
"2003-11-19","11",60,4,6.66666666666667,283.783333333333,287.425810127907,0,1010,36.5,488.75
"2003-11-19","12",60,1,1.66666666666667,658.983333333333,575.713308233218,0,2016,160.25,1018
"2003-11-19","13",60,0,0,734.066666666667,477.091288093947,85,2214,330,1050.5
"2003-11-19","14",60,0,0,398.95,394.161733345461,15,1954,152.5,454
"2003-11-19","15",60,0,0,873.416666666667,504.899899180115,116,2214,454,1240.75
"2003-11-19","16",60,1,1.66666666666667,397.183333333333,309.908980167888,0,1341,154,550
