"date","hour","nof_measurements","nof_zero","zero_proportion","mean","sd","min","max","quantile_25","quantile_75"
"2003-03-18","15",60,2,3.33333333333333,555.383333333333,417.911072028839,0,1421,173.25,888
"2003-03-18","16",60,1,1.66666666666667,586.966666666667,626.680681716102,0,1939,80.25,1032.75
"2003-03-18","17",60,0,0,394.55,284.327122715833,9,1107,149.75,537
"2003-03-18","18",60,13,21.6666666666667,101.4,172.462150109347,0,1040,2.75,113.75
"2003-03-18","19",60,3,5,410.55,440.799367290142,0,1466,63.25,741.75
"2003-03-18","20",60,0,0,1828.25,1442.5674924727,34,4753,777.75,3280
"2003-03-18","21",60,5,8.33333333333333,371,356.943474611593,0,1335,130.75,541.25
"2003-03-18","22",60,10,16.6666666666667,260.6,501.971847411008,0,2263,5,258.25
"2003-03-18","23",60,38,63.3333333333333,190.033333333333,378.777693697686,0,1560,0,151.75
"2003-03-19","00",60,54,90,19,63.3796737988407,0,265,0,0
"2003-03-19","01",60,55,91.6666666666667,2.61666666666667,12.5847522304003,0,83,0,0
"2003-03-19","02",60,57,95,0.75,3.895347072285,0,22,0,0
"2003-03-19","03",60,51,85,9.15,57.1628138577484,0,443,0,0
"2003-03-19","04",60,46,76.6666666666667,12.1333333333333,33.4504271040943,0,178,0,0
"2003-03-19","05",60,46,76.6666666666667,33.85,133.041197264199,0,784,0,0
"2003-03-19","06",60,51,85,10.1666666666667,50.4703862379282,0,292,0,0
"2003-03-19","07",60,42,70,24,71.3192868582272,0,429,0,5.25
"2003-03-19","08",60,8,13.3333333333333,492.833333333333,529.665553788479,0,2127,79.75,588.25
"2003-03-19","09",60,5,8.33333333333333,772.966666666667,766.632852852946,0,2263,36.5,1560
"2003-03-19","10",60,0,0,1322.95,344.611224081155,691,2263,1073,1560
"2003-03-19","11",60,5,8.33333333333333,341.633333333333,443.564986417031,0,1766,25.5,491
"2003-03-19","12",60,1,1.66666666666667,303.1,393.205070057145,0,1660,37.5,497
"2003-03-19","13",60,4,6.66666666666667,342.433333333333,284.105874671044,0,1179,100.25,479.75
"2003-03-19","14",60,7,11.6666666666667,102.95,186.470102570204,0,917,14.25,79.25
"2003-03-19","15",60,11,18.3333333333333,629.166666666667,559.308567292088,0,1712,37.5,1081.5
"2003-03-19","16",60,23,38.3333333333333,480.6,612.402941462453,0,1822,0,1048.25
"2003-03-19","17",60,3,5,423.083333333333,467.332940935706,0,1939,67.75,815.25
"2003-03-19","18",60,12,20,161.716666666667,298.593998581185,0,1254,2,138
"2003-03-19","19",60,0,0,358.1,420.223657156398,4,2194,64.75,503
"2003-03-19","20",60,0,0,2783.81666666667,1402.14025860549,321,4469,1226.25,3859
"2003-03-19","21",60,10,16.6666666666667,351.383333333333,373.785086972364,0,2407,29.25,472
"2003-03-19","22",60,11,18.3333333333333,470.233333333333,444.054217435888,0,1560,62.25,790.25
"2003-03-19","23",60,29,48.3333333333333,217.766666666667,343.004885406067,0,1766,0,403
"2003-03-20","00",60,55,91.6666666666667,29.0833333333333,149.046721336777,0,1040,0,0
"2003-03-20","01",60,57,95,14.3666666666667,88.8252839761649,0,669,0,0
"2003-03-20","02",60,57,95,9.11666666666667,42.7305676586373,0,273,0,0
"2003-03-20","03",60,54,90,9.45,41.2484925250999,0,210,0,0
"2003-03-20","04",60,56,93.3333333333333,3.71666666666667,20.0728264472625,0,127,0,0
"2003-03-20","05",60,51,85,15.0833333333333,63.9065238086906,0,390,0,0
"2003-03-20","06",60,31,51.6666666666667,215.583333333333,399.424343896532,0,1822,0,267
"2003-03-20","07",60,0,0,1003.31666666667,599.735661874708,75,2990,604.25,1345.75
"2003-03-20","08",60,26,43.3333333333333,165.95,330.903305298734,0,1254,0,139.25
"2003-03-20","09",60,8,13.3333333333333,222.733333333333,315.507332460211,0,1421,15.75,374.25
"2003-03-20","10",60,0,0,367.15,410.407933687811,2,1822,64.5,432.5
"2003-03-20","11",60,3,5,254.083333333333,411.562145632363,0,1766,22,221.5
"2003-03-20","12",60,0,0,790.766666666667,417.161122661121,34,1766,402,1107
"2003-03-20","13",60,4,6.66666666666667,710.55,513.710147945021,0,2127,256,1081.5
"2003-03-20","14",60,5,8.33333333333333,150.55,356.544690188614,0,2407,17.5,102.5
"2003-03-20","15",60,1,1.66666666666667,250.7,206.44893487704,0,888,81.75,405.25
"2003-03-20","16",60,8,13.3333333333333,308.7,362.366108528612,0,1335,23.5,524.25
"2003-03-20","17",60,4,6.66666666666667,332.933333333333,471.457741754112,0,2263,52,354
"2003-03-20","18",60,11,18.3333333333333,263.033333333333,352.797294594851,0,1335,3.75,366.5
"2003-03-20","19",60,0,0,355.45,297.027501152129,19,1107,100,594.75
"2003-03-20","20",60,0,0,137.3,208.779772057398,9,1560,51.25,152
"2003-03-20","21",60,14,23.3333333333333,220,383.099933858039,0,2000,2.75,244.75
"2003-03-20","22",60,8,13.3333333333333,180.7,304.550087723191,0,1712,6,253.5
"2003-03-20","23",60,17,28.3333333333333,401.45,526.998035727854,0,2194,0,644.5
"2003-03-21","00",60,56,93.3333333333333,1.55,7.27527738419293,0,51,0,0
"2003-03-21","01",60,55,91.6666666666667,1.35,5.35462733514715,0,34,0,0
"2003-03-21","02",60,56,93.3333333333333,4.11666666666667,16.8312579131167,0,96,0,0
"2003-03-21","03",60,53,88.3333333333333,15.1666666666667,57.0418123974153,0,342,0,0
"2003-03-21","04",60,49,81.6666666666667,26.0333333333333,90.0598608208643,0,572,0,0
"2003-03-21","05",60,55,91.6666666666667,11.35,62.0597921089828,0,429,0,0
"2003-03-21","06",60,45,75,35.4666666666667,116.633638585605,0,736,0,0.5
"2003-03-21","07",60,52,86.6666666666667,13.0333333333333,52.9515181731002,0,311,0,0
"2003-03-21","08",60,39,65,121.966666666667,251.442008454871,0,1335,0,160.75
"2003-03-21","09",60,3,5,509.533333333333,550.590021478243,0,2263,55,803.25
"2003-03-21","10",60,8,13.3333333333333,158.15,319.609180040408,0,1822,5.5,136
"2003-03-21","11",60,0,0,591.766666666667,567.955428146947,23,2407,132,924.25
"2003-03-21","12",60,0,0,255.75,197.874435875081,24,1294,140,292
"2003-03-21","13",60,0,0,497.166666666667,367.674467599116,69,1421,212,674.5
"2003-03-21","14",60,1,1.66666666666667,223.183333333333,157.237431570875,0,759,129.5,273
"2003-03-21","15",60,0,0,984.666666666667,665.337983861106,4,2263,371.25,1609
"2003-03-21","16",60,0,0,512.166666666667,571.542728407492,36,2194,138.75,840.75
"2003-03-21","17",60,0,0,623.2,464.99716784266,11,2127,271,888
"2003-03-21","18",60,2,3.33333333333333,536.133333333333,402.41948206818,0,1766,166.25,790.25
"2003-03-21","19",60,1,1.66666666666667,669.266666666667,515.843914990541,0,1822,245.25,1081.5
"2003-03-21","20",60,0,0,674.166666666667,556.137958944119,49,2407,238,992.75
"2003-03-21","21",60,1,1.66666666666667,195.95,158.439361763206,0,809,84.75,249.25
"2003-03-21","22",60,2,3.33333333333333,88.6833333333333,96.7680244965854,0,590,27,115
"2003-03-21","23",60,1,1.66666666666667,433.183333333333,385.420988920641,0,1609,107.25,609
"2003-03-22","00",60,0,0,409.5,333.953640342945,14,1466,199,522.5
"2003-03-22","01",60,10,16.6666666666667,415.333333333333,575.228345718041,0,2561,15.75,515.75
"2003-03-22","02",60,41,68.3333333333333,156.65,352.449483097356,0,1609,0,103.25
"2003-03-22","03",60,59,98.3333333333333,1.85,14.3300383809674,0,111,0,0
"2003-03-22","04",60,54,90,10.4166666666667,52.0899781072045,0,302,0,0
"2003-03-22","05",60,55,91.6666666666667,21,90.2799788229438,0,487,0,0
"2003-03-22","06",60,55,91.6666666666667,16.2666666666667,58.4404279229645,0,292,0,0
"2003-03-22","07",60,45,75,19.2166666666667,90.790519117262,0,649,0,0.5
"2003-03-22","08",60,49,81.6666666666667,21.6166666666667,60.623900770511,0,273,0,0
"2003-03-22","09",60,52,86.6666666666667,13.1666666666667,50.8621155896989,0,292,0,0
"2003-03-22","10",60,49,81.6666666666667,26.15,86.8737297187949,0,537,0,0
"2003-03-22","11",60,5,8.33333333333333,481.716666666667,461.772344367437,0,1822,72.75,784
"2003-03-22","12",60,19,31.6666666666667,94.0333333333333,252.90930689503,0,1466,0,28.25
"2003-03-22","13",60,13,21.6666666666667,379.366666666667,462.437901160122,0,1609,8,691
"2003-03-22","14",60,1,1.66666666666667,434.7,532.211863637603,0,2483,74.5,629
"2003-03-22","15",60,0,0,821.066666666667,637.614406262473,30,2127,217,1345.75
"2003-03-22","16",60,0,0,730.05,418.901809820853,30,1609,354,1008
"2003-03-22","17",60,1,1.66666666666667,848.466666666667,516.27461049942,0,2263,347,1254
"2003-03-22","18",60,0,0,1319.13333333333,391.826642169881,537,2127,1040,1609
"2003-03-22","19",60,0,0,739.683333333333,375.629437469676,15,1512,503,1040
"2003-03-22","20",60,0,0,560.766666666667,449.715102533068,47,2000,238,840.75
"2003-03-22","21",60,0,0,353.016666666667,247.917255993223,64,1378,195.5,429
"2003-03-22","22",60,0,0,271.3,131.206306690091,53,609,184,356.75
"2003-03-22","23",60,2,3.33333333333333,175.7,141.242584926113,0,520,52.5,267
"2003-03-23","00",60,2,3.33333333333333,596.683333333333,499.806385959931,0,2407,125.75,984.75
"2003-03-23","01",60,11,18.3333333333333,345.3,549.154459454699,0,2062,9.75,285.25
"2003-03-23","02",60,34,56.6666666666667,195.883333333333,427.802032929404,0,2334,0,98.75
"2003-03-23","03",60,50,83.3333333333333,9.93333333333333,44.6427881193978,0,332,0,0
"2003-03-23","04",60,53,88.3333333333333,6.88333333333333,33.3309504798019,0,232,0,0
"2003-03-23","05",60,55,91.6666666666667,1.61666666666667,6.59247559443923,0,34,0,0
